id,length,name,genre
2774,1265,Ministry,Pop/Rock
3600,1265,Guy,R&B;
4079,1265,Billy Dean,Country
4200,1265,Leela James,R&B;
4530,1265,Hothouse Flowers,Pop/Rock
5444,1265,Romare,Electronic
726,1264,Irene Cara,Pop/Rock
848,1264,LFO,Electronic
854,1264,Kirk Whalum,Jazz
1520,1264,Fine Young Cannibals,Pop/Rock
2218,1264,Rockwell,R&B;
2292,1264,Lita Ford,Pop/Rock
2995,1264,The Samples,Pop/Rock
3005,1264,The Salsoul Orchestra,R&B;
3333,1264,Moodymann,Electronic
3365,1264,Tiger Army,Pop/Rock
644,1263,Information Society,Pop/Rock
1942,1263,Wayman Tisdale,Jazz
3110,1263,Sting,Pop/Rock
3626,1263,Donna Summer,R&B;
3751,1263,Yellowman,Reggae
4151,1263,Israel Houghton,Religious
4191,1263,Larry Heard,Electronic
4525,1263,Living Colour,Pop/Rock
4595,1263,Juice Newton,Country
5107,1263,World Party,Pop/Rock
1020,1262,Christopher Cross,Pop/Rock
1648,1262,Gene Loves Jezebel,Pop/Rock
1667,1262,Lenny Kravitz,Pop/Rock
2410,1262,Ralph Tresvant,R&B;
3106,1262,Brian Culbertson,Jazz
3466,1262,Ashford & Simpson,R&B;
3490,1262,Bronski Beat,Pop/Rock
4875,1262,The Time,R&B;
5088,1262,Daniel Lanois,Pop/Rock
1290,1261,Pat Benatar,Pop/Rock
1700,1261,Wet Wet Wet,Pop/Rock
2374,1261,Secret Weapon,R&B;
2488,1261,Nikki Jean,Pop/Rock
2553,1261,Karunesh,New Age
3798,1261,Ziggy Marley,Reggae
3877,1261,Travis Barker,Pop/Rock
3904,1261,Paul Overstreet,Country
4139,1261,Cherry Poppin' Daddies,Pop/Rock
4953,1261,Morris Day,R&B;
5188,1261,Colt Ford,Country
5507,1261,Andra Day,R&B;
558,1260,The Field Mice,Pop/Rock
958,1260,Culture Club,Pop/Rock
998,1260,Cowboy Junkies,Pop/Rock
1877,1260,John P. Kee,Religious
2143,1260,Roachford,Pop/Rock
2261,1260,Urge Overkill,Pop/Rock
2280,1260,Roger Sanchez,Electronic
2631,1260,North Mississippi Allstars,Pop/Rock
2706,1260,Raphael Saadiq,R&B;
3145,1260,Capleton,Reggae
3373,1260,Zapp,R&B;
3479,1260,Alejandro Escovedo,Pop/Rock
3927,1260,Andrea Bocelli,Classical
3974,1260,Angela Bofill,R&B;
4241,1260,Earl Thomas Conley,Country
4268,1260,E.U.,R&B;
4339,1260,Great White,Pop/Rock
4774,1260,Refused,Pop/Rock
4947,1260,Morbid Angel,Pop/Rock
5057,1260,"Harry Connick, Jr.",Vocal
960,1259,Jah Cure,Reggae
1266,1259,Duncan Sheik,Pop/Rock
2514,1259,Richie Spice,Reggae
2579,1259,Martha Wash,R&B;
3160,1259,Cannibal Corpse,Pop/Rock
3273,1259,ABC,Pop/Rock
3402,1259,Afro Celt Sound System,Pop/Rock
3458,1259,Alejandro FernÃ¡ndez,Latin
3972,1259,Silver Jews,Pop/Rock
5030,1259,Cameo,R&B;
5138,1259,CeCe Winans,Religious
79,1258,All,Pop/Rock
146,1258,Patti LaBelle,R&B;
462,1258,Chayanne,Latin
628,1258,Bob Sinclar,Electronic
884,1258,Cody ChesnuTT,R&B;
1178,1258,Curtis Stigers,Jazz
1741,1258,Lou Bega,Pop/Rock
2434,1258,New Musik,Pop/Rock
3199,1258,Glass Candy,Pop/Rock
4413,1258,Jamie Principle,Electronic
4847,1258,The Slackers,Pop/Rock
315,1257,Sick of It All,Pop/Rock
406,1257,Berlin,Pop/Rock
1414,1257,Lydia Lunch,Pop/Rock
1437,1257,Lyle Lovett,Pop/Rock
2248,1257,Sammy Hagar,Pop/Rock
2445,1257,Mayhem,Pop/Rock
2559,1257,Prince,R&B;
2893,1257,The Toasters,Pop/Rock
2967,1257,Anne Murray,Country
3391,1257,Eros Ramazzotti,Pop/Rock
4011,1257,Beres Hammond,Reggae
4340,1257,The Future Sound of London,Electronic
4697,1257,Naked Eyes,Pop/Rock
4892,1257,A.R. Kane,Pop/Rock
5014,1257,The Call,Pop/Rock
5063,1257,Go West,Pop/Rock
194,1256,Patty Smyth,Pop/Rock
313,1256,Peabo Bryson,R&B;
771,1256,The Bottle Rockets,Pop/Rock
797,1256,Kinky,International
1041,1256,Jaguares,Latin
1211,1256,Cutting Crew,Pop/Rock
1357,1256,Franke & the Knockouts,Pop/Rock
1641,1256,Lee Greenwood,Country
1794,1256,Jonathan Butler,Jazz
1849,1256,Dead or Alive,Pop/Rock
1977,1256,Wham!,Pop/Rock
2155,1256,Gyptian,Reggae
2756,1256,Otis Taylor,Blues
2904,1256,Orchestral Manoeuvres in the Dark,Pop/Rock
3571,1256,Bushman,Reggae
3999,1256,Big Black,Pop/Rock
4261,1256,Dwight Yoakam,Country
4384,1256,Down by Law,Pop/Rock
4764,1256,Red Hot Chili Peppers,Pop/Rock
5066,1256,Glass Tiger,Pop/Rock
5078,1256,Dance Hall Crashers,Pop/Rock
5122,1256,Zack de la Rocha,Pop/Rock
5240,1256,Tribal Seeds,Reggae
47,1255,Toto,Pop/Rock
198,1255,Ten Foot Pole,Pop/Rock
641,1255,Bad English,Pop/Rock
691,1255,Boney James,Jazz
795,1255,Bonnie Raitt,Pop/Rock
1322,1255,Franco De Vita,Latin
1519,1255,David Sylvian,Pop/Rock
1719,1255,Type O Negative,Pop/Rock
1878,1255,Marisela,Latin
2039,1255,Lucky Dube,Reggae
2197,1255,Los Fabulosos Cadillacs,Latin
2983,1255,The Proclaimers,Pop/Rock
3025,1255,Morgan Heritage,Reggae
3379,1255,Arch Enemy,Pop/Rock
4111,1255,Boy George,Pop/Rock
4581,1255,Pepe Aguilar,Latin
4605,1255,Vanessa-Mae,Pop/Rock
4606,1255,Scritti Politti,Pop/Rock
105,1254,Patrick O'Hearn,New Age
142,1254,Alpha Blondy,Reggae
310,1254,Swans,Pop/Rock
511,1254,The Explosion,Pop/Rock
534,1254,Bad Religion,Pop/Rock
883,1254,Corrosion of Conformity,Pop/Rock
908,1254,The Zutons,Pop/Rock
1046,1254,Everything But the Girl,Pop/Rock
1620,1254,Deicide,Pop/Rock
1688,1254,Derek Trucks,Pop/Rock
1946,1254,Johnny Clegg,International
2564,1254,Prong,Pop/Rock
3250,1254,Hepcat,Reggae
3337,1254,Annihilator,Pop/Rock
3679,1254,Marco Antonio SolÃ­s,Latin
3757,1254,Willie Nile,Pop/Rock
3775,1254,Yanni,New Age
4759,1254,Menudo,Latin
4825,1254,Pixies,Pop/Rock
23,1253,Pablo Cruise,Pop/Rock
985,1253,Corey Hart,Pop/Rock
1057,1253,Jack Wagner,Pop/Rock
1114,1253,Cristian Castro,Latin
1146,1253,Barrington Levy,Reggae
1686,1253,Nouvelle Vague,Pop/Rock
1734,1253,Vetiver,Pop/Rock
2735,1253,Medwyn Goodall,New Age
3875,1253,Tracy Lawrence,Country
3909,1253,Ana Gabriel,Latin
4187,1253,Cro-Mags,Pop/Rock
4408,1253,VÃ­ctor Manuelle,Latin
4750,1253,Nicole,R&B;
4956,1253,Tom Cochrane,Pop/Rock
512,1252,Autograph,Pop/Rock
1343,1252,Electric Wizard,Pop/Rock
1830,1252,John Frusciante,Pop/Rock
1916,1252,Johnny Hates Jazz,Pop/Rock
2727,1252,"Medeski, Martin & Wood",Jazz
2829,1252,The Reverend Horton Heat,Pop/Rock
2914,1252,The Pietasters,Pop/Rock
3041,1252,Missy Elliott,R&B;
3062,1252,Tito Nieves,Latin
3168,1252,Gilberto Santa Rosa,Latin
3451,1252,Todd Snider,Pop/Rock
3864,1252,Pale Saints,Pop/Rock
4135,1252,Chris Isaak,Pop/Rock
28,1251,Pato Banton,Reggae
78,1251,Spandau Ballet,Pop/Rock
712,1251,Billy Squier,Pop/Rock
1314,1251,Gov't Mule,Pop/Rock
1551,1251,Voodoo Glow Skulls,Pop/Rock
1597,1251,Wang Chung,Pop/Rock
1834,1251,John Mellencamp,Pop/Rock
1925,1251,Juan Gabriel,Latin
2352,1251,Marvelous 3,Pop/Rock
2376,1251,Matt Redman,Religious
2453,1251,Jerry Rivera,Latin
2655,1251,Oingo Boingo,Pop/Rock
2863,1251,Stray Cats,Pop/Rock
3173,1251,Witch,Pop/Rock
3514,1251,Strangefolk,Pop/Rock
4096,1251,Iced Earth,Pop/Rock
5236,1251,Daniel Tosh,Comedy/Spoken
188,1250,Sleep,Pop/Rock
442,1250,Simple Minds,Pop/Rock
598,1250,The Kentucky Headhunters,Country
834,1250,India,Latin
842,1250,Book of Love,Pop/Rock
1304,1250,Emmylou Harris,Country
1444,1250,Eddie Vedder,Pop/Rock
1584,1250,Galaxie 500,Pop/Rock
1652,1250,The English Beat,Pop/Rock
1845,1250,Dead Can Dance,Pop/Rock
2093,1250,Lighthouse,Pop/Rock
2109,1250,Jonny Lang,Pop/Rock
2246,1250,Love and Rockets,Pop/Rock
2265,1250,Prefab Sprout,Pop/Rock
2281,1250,Junior Kelly,Reggae
2418,1250,Jesse Cook,New Age
3011,1250,Adam Ant,Pop/Rock
3045,1250,Oysterhead,Pop/Rock
3332,1250,Ryuichi Sakamoto,Electronic
3375,1250,Morrissey,Pop/Rock
3832,1250,Frida,Pop/Rock
4346,1250,Greg Brown,Folk
5025,1250,George Strait,Country
5048,1250,Gino Vannelli,Pop/Rock
5067,1250,Gorilla Biscuits,Pop/Rock
5217,1250,Donovan,Reggae
155,1249,Paradise Lost,Pop/Rock
627,1249,The Jeff Healey Band,Pop/Rock
688,1249,Kenny Loggins,Pop/Rock
954,1249,Christopher Williams,R&B;
1510,1249,UB40,Pop/Rock
1875,1249,Death Angel,Pop/Rock
2047,1249,Level 42,Pop/Rock
2056,1249,Widespread Panic,Pop/Rock
2438,1249,New Order,Pop/Rock
2451,1249,Phil Collins,Pop/Rock
2692,1249,Randy Waldman,Jazz
2743,1249,Reba McEntire,Country
2977,1249,Suffocation,Pop/Rock
3580,1249,David Cross,Comedy/Spoken
3772,1249,Linda Ronstadt,Pop/Rock
3866,1249,Steel Pulse,Reggae
3973,1249,Soul Asylum,Pop/Rock
3988,1249,Simply Red,Pop/Rock
4141,1249,Issac Delgado,Latin
4245,1249,Tony Vega,Latin
4315,1249,Carman,Religious
4542,1249,Marisa Monte,Latin
4677,1249,Richard Elliot,Jazz
4845,1249,Mitch Hedberg,Comedy/Spoken
5099,1249,Danzig,Pop/Rock
5155,1249,Duffy,Pop/Rock
5357,1249,Thundercat,R&B;
5437,1249,Niall Horan,Pop/Rock
91,1248,Stanley Jordan,Jazz
104,1248,Stanton Moore,Jazz
158,1248,Barry Manilow,Pop/Rock
160,1248,Ambrosia,Pop/Rock
907,1248,Lalo RodrÃ­guez,Latin
1379,1248,Dire Straits,Pop/Rock
1418,1248,Eddie Santiago,Latin
1576,1248,David Sanborn,Jazz
1907,1248,Deacon Blue,Pop/Rock
2344,1248,Luis Enrique,Latin
2836,1248,Michael W. Smith,Religious
3224,1248,Dalis Car,Pop/Rock
3486,1248,Asia,Pop/Rock
3884,1248,Troop,R&B;
3930,1248,Testament,Pop/Rock
4072,1248,Bolt Thrower,Pop/Rock
4118,1248,Incognito,R&B;
4958,1248,Agnostic Front,Pop/Rock
5209,1248,Nils Frahm,Avant-Garde
5253,1248,She & Him,Pop/Rock
420,1247,Steven Wright,Comedy/Spoken
629,1247,Bad Manners,Pop/Rock
681,1247,Boney M.,Pop/Rock
870,1247,Christian McBride,Jazz
1052,1247,Eyeless in Gaza,Pop/Rock
1259,1247,Donald Fagen,Pop/Rock
1434,1247,Firefall,Pop/Rock
1596,1247,Celtic Frost,Pop/Rock
1870,1247,David Wilcox,Folk
1945,1247,Rockpile,Pop/Rock
2043,1247,Honeymoon Suite,Pop/Rock
2240,1247,RubÃ©n Blades,Latin
2648,1247,Material Issue,Pop/Rock
2802,1247,The King Khan & BBQ Show,Pop/Rock
2908,1247,The Specials,Pop/Rock
2923,1247,The Witnesses,Pop/Rock
2953,1247,Annette Peacock,Jazz
3101,1247,The Boomtown Rats,Pop/Rock
3319,1247,William Orbit,Electronic
3449,1247,Brian Regan,Comedy/Spoken
3719,1247,Daryl Hall & John Oates,Pop/Rock
4255,1247,Shalamar,R&B;
4428,1247,Visage,Pop/Rock
4570,1247,Ron White,Comedy/Spoken
4620,1247,Jeffrey Gaines,Pop/Rock
83,1246,Tara Kemp,R&B;
201,1246,Terrorizer,Pop/Rock
230,1246,Terry Allen,Country
342,1246,Social Distortion,Pop/Rock
477,1246,The Casualties,Pop/Rock
538,1246,The Hooters,Pop/Rock
894,1246,Cher,Pop/Rock
1067,1246,The Durutti Column,Pop/Rock
1163,1246,Laura Branigan,Pop/Rock
1192,1246,fIREHOSE,Pop/Rock
1471,1246,Jon Hassell,New Age
1513,1246,Caron Wheeler,R&B;
1574,1246,Eric Johnson,Pop/Rock
1788,1246,Japan,Pop/Rock
2179,1246,Philip Aaberg,New Age
2304,1246,"Jump, Little Children",Pop/Rock
2457,1246,Pieces of a Dream,Jazz
2508,1246,Jimmy Buffett,Pop/Rock
2677,1246,Nena,Pop/Rock
2764,1246,The Primitives,Pop/Rock
2818,1246,Michael Crawford,Stage & Screen
3056,1246,The Selecter,Pop/Rock
3068,1246,Mudhoney,Pop/Rock
3162,1246,Melody Gardot,Jazz
3245,1246,Marc Almond,Electronic
3334,1246,Ace,Pop/Rock
4008,1246,Blaze Foley,Country
4379,1246,Grim Reaper,Pop/Rock
4415,1246,Charlie Sexton,Pop/Rock
4629,1246,Peter Gabriel,Pop/Rock
4782,1246,Michael Nyman,Stage & Screen
4858,1246,Christian Finnegan,Comedy/Spoken
4898,1246,Violent Femmes,Pop/Rock
4946,1246,Armand Van Helden,Electronic
5378,1246,Disclosure,Electronic
0,1245,Special Duties,Pop/Rock
153,1245,Teena Marie,R&B;
338,1245,The Alarm,Pop/Rock
378,1245,Steve Martin,Comedy/Spoken
463,1245,The Fixx,Pop/Rock
675,1245,Kitaro,New Age
931,1245,Chico CÃ©sar,Latin
947,1245,Colin James,Pop/Rock
1007,1245,Coyote Shivers,Pop/Rock
1066,1245,The Grascals,Country
1077,1245,Freddie Mercury,Pop/Rock
1088,1245,Tony Rice,Country
1199,1245,Eagles,Pop/Rock
1267,1245,Geddy Lee,Pop/Rock
1350,1245,Garnett Silk,Reggae
1484,1245,Ultra Vivid Scene,Pop/Rock
1677,1245,Destruction,Pop/Rock
1808,1245,Hombres G,Latin
1863,1245,Death,Pop/Rock
1910,1245,Denis Leary,Comedy/Spoken
2044,1245,Pegboy,Pop/Rock
2390,1245,Petra,Religious
2588,1245,Kathryn Williams,Pop/Rock
2736,1245,Melissa Manchester,Pop/Rock
2800,1245,The Naked Brothers Band,Pop/Rock
2968,1245,The Posies,Pop/Rock
2976,1245,Anthrax,Pop/Rock
3020,1245,'Til Tuesday,Pop/Rock
3246,1245,The Tragically Hip,Pop/Rock
3387,1245,Mother Earth,Electronic
3397,1245,Aswad,Reggae
3430,1245,Todd Edwards,Electronic
3495,1245,Alexander O'Neal,R&B;
3513,1245,The Brand New Heavies,R&B;
3516,1245,David Allan Coe,Country
3518,1245,Breakwater,R&B;
3541,1245,David Benoit,Jazz
3698,1245,Marcus Miller,Jazz
3937,1245,Steve Forbert,Pop/Rock
3998,1245,Blues Traveler,Pop/Rock
4070,1245,The Go-Go's,Pop/Rock
4149,1245,Kula Shaker,Pop/Rock
4323,1245,Divine,Pop/Rock
4438,1245,John Denver,Pop/Rock
4492,1245,Devin Townsend,Pop/Rock
4548,1245,Huey Lewis & the News,Pop/Rock
4577,1245,Loverboy,Pop/Rock
4716,1245,Nelson,Pop/Rock
4790,1245,O'Bryan,R&B;
5036,1245,George Winston,New Age
5337,1245,Terrace Martin,R&B;
5485,1245,The Cadillac Three,Country
5498,1245,Twin Forks,Pop/Rock
152,1244,Teddy Riley,R&B;
193,1244,Slayer,Pop/Rock
428,1244,The Black Crowes,Pop/Rock
493,1244,Betty Buckley,Vocal
744,1244,The Jets,Pop/Rock
950,1244,Chrissie Hynde,Pop/Rock
1015,1244,L.T.D.,R&B;
1189,1244,Cusco,New Age
1371,1244,Dan Fogelberg,Pop/Rock
1798,1244,U2,Pop/Rock
1903,1244,Leif Garrett,Pop/Rock
2021,1244,Junior Vasquez,Electronic
2139,1244,Rob Halford,Pop/Rock
2190,1244,Sam Kinison,Comedy/Spoken
2479,1244,The Jesus and Mary Chain,Pop/Rock
2571,1244,Rick James,R&B;
2636,1244,Negative Approach,Pop/Rock
2645,1244,Norman Brown,Jazz
2843,1244,Rey Ruiz,Latin
2926,1244,The Pastels,Pop/Rock
3268,1244,Sugar Minott,Reggae
3300,1244,Suicidal Tendencies,Pop/Rock
3401,1244,Aim,Electronic
3465,1244,Alejandro Sanz,Latin
3840,1244,Fourplay,Jazz
4010,1244,The Exploited,Pop/Rock
4367,1244,The Dream Academy,Pop/Rock
4419,1244,Vince Neil,Pop/Rock
4507,1244,Jon Bon Jovi,Pop/Rock
4657,1244,Richard Hell,Pop/Rock
4718,1244,David Foster,Pop/Rock
4733,1244,Maxi Priest,Reggae
4766,1244,Red Rider,Pop/Rock
4789,1244,Ocean Colour Scene,Pop/Rock
4867,1244,The Style Council,Pop/Rock
4885,1244,The Vandals,Pop/Rock
4994,1244,Mychael Danna,Stage & Screen
5037,1244,George Lopez,Comedy/Spoken
5232,1244,Will Ackerman,New Age
5445,1244,The Piano Guys,Easy Listening
62,1243,T. Graham Brown,Country
289,1243,Steve Goodman,Folk
362,1243,Steve Roach,New Age
432,1243,Soulwax,Electronic
472,1243,Bette Midler,Vocal
478,1243,Azymuth,Jazz
711,1243,Keller Williams,Pop/Rock
741,1243,Billy Ocean,R&B;
889,1243,Cheech & Chong,Comedy/Spoken
915,1243,Chemlab,Pop/Rock
990,1243,Christian Death,Pop/Rock
1022,1243,Laidback Luke,Electronic
1105,1243,Crystal Waters,R&B;
1207,1243,Bang Tango,Pop/Rock
1258,1243,BeBe & CeCe Winans,Religious
1288,1243,Ottmar Liebert,New Age
1473,1243,Don Carlos,Reggae
1509,1243,David Johansen,Pop/Rock
2168,1243,Rites of Spring,Pop/Rock
2188,1243,Sam Bush,Country
2195,1243,Robin Williams,Comedy/Spoken
2293,1243,Roger,R&B;
2345,1243,Scandal,Pop/Rock
2372,1243,Ricky Skaggs,Country
2541,1243,Rick Trevino,Country
2596,1243,Nate Dogg,R&B;
2639,1243,El Michels Affair,R&B;
2775,1243,Overkill,Pop/Rock
2867,1243,The Monochrome Set,Pop/Rock
2997,1243,Third World,Reggae
3069,1243,Atlantic Starr,R&B;
3190,1243,Hardline,Pop/Rock
3400,1243,Agent Orange,Pop/Rock
3591,1243,George Thorogood,Pop/Rock
3783,1243,Youth of Today,Pop/Rock
3895,1243,Trey Anastasio,Pop/Rock
3933,1243,Andrew Dice Clay,Comedy/Spoken
4205,1243,Joe Jackson,Pop/Rock
4234,1243,Barbara Mandrell,Country
4465,1243,John Prine,Pop/Rock
4694,1243,Najee,Jazz
4752,1243,Nightmares on Wax,Electronic
4828,1243,Mike Reid,Country
4940,1243,Adolescents,Pop/Rock
4991,1243,Stevie Nicks,Pop/Rock
5000,1243,Toninho Horta,Jazz
86,1242,Tab Benoit,Blues
170,1242,Sky,Pop/Rock
191,1242,Chuck Mangione,Jazz
444,1242,Steven Tyler,Pop/Rock
582,1242,Kenny Rogers,Country
685,1242,Black Uhuru,Reggae
791,1242,Chico Buarque,International
857,1242,Klymaxx,R&B;
863,1242,Julio Iglesias,Vocal
916,1242,Chris Duarte,Pop/Rock
966,1242,"Hank Williams, Jr.",Country
1083,1242,Spragga Benz,Reggae
1243,1242,Earl Klugh,Jazz
1250,1242,Bathory,Pop/Rock
1253,1242,Joe Ely,Country
1377,1242,ESG,R&B;
1507,1242,Dave Grohl,Pop/Rock
1601,1242,Gal Costa,Latin
1717,1242,Eurythmics,Pop/Rock
1718,1242,Descendents,Pop/Rock
1796,1242,John Anderson,Country
1821,1242,David Lee Roth,Pop/Rock
2239,1242,Linda Eder,Vocal
2442,1242,Ronnie Milsap,Country
2476,1242,Rose Royce,R&B;
2547,1242,KMFDM,Pop/Rock
2611,1242,Marty Stuart,Country
2693,1242,Michael White,Jazz
2725,1242,Megadeth,Pop/Rock
2819,1242,Off Broadway,Pop/Rock
2896,1242,The Motels,Pop/Rock
2937,1242,The Plimsouls,Pop/Rock
3050,1242,Miracle Legion,Pop/Rock
3096,1242,Todd Terry,Electronic
3216,1242,HÃ©ctor Lavoe,Latin
3219,1242,The The,Pop/Rock
3237,1242,Ocean,R&B;
3440,1242,Brenda Russell,R&B;
3533,1242,Butthole Surfers,Pop/Rock
3556,1242,George Carlin,Comedy/Spoken
3589,1242,Gerald Albright,Jazz
3858,1242,Sharon Shannon,International
3928,1242,Paul Stanley,Pop/Rock
3979,1242,Sylvester,R&B;
3986,1242,Steve Perry,Pop/Rock
4033,1242,Bikini Kill,Pop/Rock
4113,1242,Immature,R&B;
4417,1242,Lou Gramm,Pop/Rock
4554,1242,Robben Ford,Jazz
4784,1242,Michael Hedges,New Age
4827,1242,The Human League,Pop/Rock
63,1241,Sharon Jones & the Dap-Kings,R&B;
222,1241,Technotronic,Electronic
255,1241,Paul Weller,Pop/Rock
354,1241,Survivor,Pop/Rock
400,1241,Mike Marshall,International
425,1241,Marine Girls,Pop/Rock
617,1241,The Hives,Pop/Rock
654,1241,Inner Circle,Reggae
730,1241,The Knack,Pop/Rock
807,1241,BlackHawk,Country
818,1241,Engelbert Humperdinck,Vocal
859,1241,Larry Carlton,Jazz
970,1241,Joe Bonamassa,Blues
1101,1241,Crystal Gayle,Country
1287,1241,Greg Phillinganes,R&B;
1394,1241,Frankie Paul,Reggae
1452,1241,First Choice,R&B;
1483,1241,The Edge,Pop/Rock
1685,1241,Tony Trischka,Country
1740,1241,Lou Ann Barton,Blues
1841,1241,Jeff Foxworthy,Comedy/Spoken
1865,1241,Lee Ritenour,Jazz
2373,1241,Peter Frampton,Pop/Rock
2555,1241,Rick Springfield,Pop/Rock
2556,1241,Rickie Lee Jones,Pop/Rock
2773,1241,Marconi Union,Electronic
2782,1241,Minor Threat,Pop/Rock
2962,1241,The Pogues,Pop/Rock
3347,1241,Yarbrough & Peoples,R&B;
3361,1241,Tim O'Brien,Country
3393,1241,Morphine,Pop/Rock
3398,1241,Tinariwen,International
3475,1241,Edwyn Collins,Pop/Rock
3492,1241,The Brothers Johnson,R&B;
3708,1241,Manu Chao,Latin
3717,1241,The Manhattan Transfer,Vocal
3722,1241,Mannheim Steamroller,New Age
3879,1241,Sister Sledge,R&B;
4030,1241,The Feelies,Pop/Rock
4104,1241,The Kendalls,Country
4186,1241,Clannad,International
4459,1241,Debby Boone,Religious
4477,1241,DeBarge,R&B;
4549,1241,Loleatta Holloway,R&B;
4557,1241,Robert Cray,Blues
4558,1241,Robert Plant,Pop/Rock
4631,1241,The Budos Band,R&B;
4936,1241,Thomas Dolby,Pop/Rock
5305,1241,Sir Charles Jones,R&B;
70,1240,Tracey Thorn,Pop/Rock
113,1240,Starcastle,Pop/Rock
192,1240,Tribal Tech,Jazz
268,1240,Steve Jablonsky,Stage & Screen
439,1240,Susumu Yokota,Electronic
460,1240,Carpenters,Pop/Rock
491,1240,B.J. Thomas,Country
599,1240,Ikon,Electronic
602,1240,The Gap Band,R&B;
615,1240,Bill Frisell,Jazz
660,1240,Keith Green,Religious
777,1240,Robert Palmer,Pop/Rock
898,1240,Lakeside,R&B;
899,1240,Chris LeDoux,Country
923,1240,Culture,Reggae
965,1240,Chris Smither,Pop/Rock
1035,1240,The Fabulous Thunderbirds,Pop/Rock
1076,1240,Larry Gatlin,Country
1103,1240,Crime & the City Solution,Pop/Rock
1187,1240,The Dukes of Stratosphear,Pop/Rock
1448,1240,Dolly Parton,Country
1486,1240,Pat Metheny Group,Jazz
1579,1240,Eric Serra,Stage & Screen
1594,1240,Jeff Lorber,Jazz
1609,1240,Gregory Abbott,R&B;
1773,1240,John Abercrombie,Jazz
1804,1240,Little River Band,Pop/Rock
1817,1240,MFSB,R&B;
1857,1240,Lonnie Liston Smith,Jazz
1864,1240,Death in June,Pop/Rock
1980,1240,Robin Guthrie,Pop/Rock
2057,1240,Jon Brion,Pop/Rock
2167,1240,Loudon Wainwright III,Folk
2171,1240,Saga,Pop/Rock
2191,1240,Saint Vitus,Pop/Rock
2234,1240,Lisa Gerrard,Pop/Rock
2319,1240,Lucero,Pop/Rock
2396,1240,REO Speedwagon,Pop/Rock
2461,1240,Meat Puppets,Pop/Rock
2501,1240,Jimmie Vaughan,Pop/Rock
2529,1240,Rick Braun,Jazz
2788,1240,The Rippingtons,Jazz
3107,1240,The Brecker Brothers,Jazz
3327,1240,Acoustic Alchemy,New Age
3376,1240,April March,Pop/Rock
3377,1240,Against All Authority,Pop/Rock
3484,1240,Brick,R&B;
3500,1240,Stevie Ray Vaughan,Pop/Rock
3524,1240,Bruce Cockburn,Pop/Rock
3592,1240,Guadalcanal Diary,Pop/Rock
3602,1240,Gustavo Santaolalla,Latin
3734,1240,John Scofield,Jazz
3737,1240,XTC,Pop/Rock
3827,1240,Donna Fargo,Country
3851,1240,Alien Sex Fiend,Pop/Rock
4049,1240,Bill Charlap,Jazz
4124,1240,Klaus Badelt,Stage & Screen
4229,1240,LeVert,R&B;
4251,1240,Squeeze,Pop/Rock
4257,1240,The Roches,Folk
4285,1240,Frankie Knuckles,Electronic
4286,1240,Falco,Pop/Rock
4298,1240,Eddie Rabbitt,Country
4334,1240,Flesh for Lulu,Pop/Rock
4362,1240,Government Issue,Pop/Rock
4420,1240,Russell Malone,Jazz
4427,1240,David Grisman,Country
4638,1240,Jerry Jeff Walker,Country
4701,1240,Quarterflash,Pop/Rock
4788,1240,Michael Giacchino,Stage & Screen
4806,1240,Midnight Star,R&B;
4843,1240,The Smithereens,Pop/Rock
4912,1240,Thomas Newman,Stage & Screen
4935,1240,This Mortal Coil,Pop/Rock
4972,1240,Tom Verlaine,Pop/Rock
5051,1240,Haircut 100,Pop/Rock
5297,1240,Kevin Lyttle,R&B;
5362,1240,The Boys,R&B;
34,1239,T-Connection,R&B;
54,1239,Alison Krauss & Union Station,Country
97,1239,Sister Carol,Reggae
187,1239,Stephen Malkmus,Pop/Rock
206,1239,Stephen Bishop,Pop/Rock
331,1239,Sonny Sharrock,Jazz
351,1239,Paul Westerberg,Pop/Rock
390,1239,The Birthday Party,Pop/Rock
453,1239,Craig Armstrong,Pop/Rock
550,1239,Bob James,Jazz
588,1239,Billy Idol,Pop/Rock
625,1239,Bad Brains,Pop/Rock
670,1239,Boys Don't Cry,Pop/Rock
708,1239,Kirsty MacColl,Pop/Rock
813,1239,Con Funk Shun,R&B;
838,1239,Charlie Wilson,R&B;
925,1239,Circle Jerks,Pop/Rock
994,1239,Cowboy Mouth,Pop/Rock
1089,1239,Jai Uttal,New Age
1210,1239,Cybotron,Electronic
1233,1239,Carter Burwell,Stage & Screen
1248,1239,Belinda Carlisle,Pop/Rock
1280,1239,Discharge,Pop/Rock
1312,1239,Gregory Isaacs,Reggae
1482,1239,Edgar Winter,Pop/Rock
1578,1239,Foxy Brown,Reggae
1634,1239,Dazz Band,R&B;
1682,1239,George Benson,Jazz
1895,1239,John Kay,Pop/Rock
1965,1239,Johnny Rodriguez,Country
1979,1239,Destroyer,Pop/Rock
2036,1239,Julee Cruise,Pop/Rock
2235,1239,Richard Pryor,Comedy/Spoken
2382,1239,Jermaine Stewart,R&B;
2503,1239,Ray Stevens,Country
2606,1239,Mass Production,R&B;
2632,1239,Redd Kross,Pop/Rock
2749,1239,Nile Rodgers,R&B;
2754,1239,Mike Stern,Jazz
2822,1239,Michael McDonald,Pop/Rock
2826,1239,Nuclear Assault,Pop/Rock
2858,1239,Minutemen,Pop/Rock
