id(reindex)	id(original_data)	artist_name	genre	katz
4566	832341	Robert Goulet	Vocal	0
4567	832507	Rocket from the Crypt	Pop/Rock	24311.34462
4568	832833	Samantha Mumba	Pop/Rock	54.285499
4569	833539	Mark Morrison	R&B;	0.25
4570	833610	Ron White	Comedy/Spoken	20.842299
4571	833631	Los Bukis	Latin	0
4572	833782	Liquid Liquid	Pop/Rock	3244.066085
4573	834108	Sarah McLachlan	Pop/Rock	14129.71898
4574	834466	Roger McGuinn	Pop/Rock	97.720096
4575	834673	Linda Jones	R&B;	0
4576	835085	Lisa Fischer	R&B;	18.268529
4577	835585	Loverboy	Pop/Rock	6205.738951
4578	835648	Uriah Heep	Pop/Rock	1648.434459
4579	835894	Lowell George	Pop/Rock	117.720213
4580	836017	Scott Nygaard	Country	232.117075
4581	836103	Pepe Aguilar	Latin	10.912663
4582	836312	Junior Murvin	Reggae	24.105424
4583	836313	Junior Reid	Reggae	114.947149
4584	836376	Julieta Venegas	Latin	3304.781081
4585	836394	Scissor Sisters	Pop/Rock	29563.44343
4586	836737	Jumbo	International	2358.380696
4587	837150	Peggy Seeger	Folk	0.25
4588	837215	Lucinda Williams	Folk	5056.501631
4589	837311	Julia Fordham	Pop/Rock	646.942943
4590	837328	Rokia TraorÃ©	International	2.023709
4591	837486	Utopia	Pop/Rock	1228.455001
4592	837526	Save Ferris	Pop/Rock	8090.79191
4593	837592	June Christy	Vocal	4.144915
4594	837886	Lit	Pop/Rock	41382.3749
4595	837946	Juice Newton	Country	626.779168
4596	837985	Sawyer Brown	Country	3289.313821
4597	838195	Percy Sledge	R&B;	44.302336
4598	838241	Van Dyke Parks	Pop/Rock	68.763023
4599	838272	Pere Ubu	Pop/Rock	1407.212891
4600	838300	June Carter Cash	Country	8.979949
4601	838327	Savage Garden	Pop/Rock	34430.98883
4602	838414	June Tabor	Folk	212.42575
4603	838524	Savoy Brown	Pop/Rock	250.163581
4604	838559	Pentangle	Folk	297.033709
4605	838847	Vanessa-Mae	Pop/Rock	346.055102
4606	838875	Scritti Politti	Pop/Rock	2908.649426
4607	838884	Vanessa Bell Armstrong	Religious	21.77934
4608	839037	Little Caesar	Pop/Rock	8509.843429
4609	839369	Little Eva	R&B;	0
4610	839432	Vanessa Carlton	Pop/Rock	84768.87461
4611	840000	Vangelis	Electronic	216.414216
4612	840102	Jefferson Airplane	Pop/Rock	492.714686
4613	840215	Peter Murphy	Pop/Rock	268.335727
4614	840289	Seaweed	Pop/Rock	0
4615	840348	Velvet Revolver	Pop/Rock	74177.5503
4616	840402	The Velvet Underground	Pop/Rock	185.732844
4617	840523	Sebadoh	Pop/Rock	34209.0583
4618	840708	Vengaboys	Pop/Rock	0
4619	840812	SÃ©bastien Tellier	Pop/Rock	9900.244403
4620	841160	Jeffrey Gaines	Pop/Rock	940.602932
4621	841870	Jennifer Paige	Pop/Rock	3541.567824
4622	841881	Michael Wycoff	R&B;	61.733012
4623	841950	Verdine White	R&B;	0
4624	842269	Vern Gosdin	Country	13.39184
4625	842351	Pete Townshend	Pop/Rock	2427.208064
4626	842379	Section 25	Pop/Rock	2228.337769
4627	842492	Peter Erskine	Jazz	42.763522
4628	842611	Peter Green	Pop/Rock	23.559881
4629	842802	Peter Gabriel	Pop/Rock	1608.543883
4630	843106	Peter Sarstedt	Pop/Rock	0
4631	843259	The Budos Band	R&B;	383.790377
4632	843607	Peter Hammill	Pop/Rock	4657.807205
4633	843995	Peter Bjorn and John	Pop/Rock	23353.97684
4634	844043	Pete Yorn	Pop/Rock	10185.76069
4635	844440	Phantom Planet	Pop/Rock	53343.92479
4636	845196	Norman Connors	Jazz	179.461973
4637	845443	Philly Joe Jones	Jazz	1.229895
4638	845468	Jerry Jeff Walker	Country	537.0742
4639	845625	Ronnie Lane	Pop/Rock	44.818928
4640	845662	Jill Scott	R&B;	2861.455019
4641	845668	Phil Manzanera	Pop/Rock	54.299772
4642	845775	Ronnie James Dio	Pop/Rock	0
4643	845918	Clap Your Hands Say Yeah	Pop/Rock	107330.3145
4644	846092	Phosphorescent	Pop/Rock	4893.923148
4645	846634	Ne-Yo	R&B;	3542.523987
4646	846671	Mark-Almond	Pop/Rock	7.416154
4647	847305	Los del Rio	Latin	311.734714
4648	847374	Jesse McCartney	Pop/Rock	74559.81319
4649	847703	Jerry Ross	Pop/Rock	0.25
4650	847735	Marlene Dietrich	Vocal	0
4651	847756	Marlena Shaw	Vocal	12.645932
4652	847880	Phil Keaggy	Religious	77.04674
4653	847970	Piebald	Pop/Rock	27136.30258
4654	848034	Jim Croce	Pop/Rock	141.911084
4655	848572	Phil Woods	Jazz	21.792003
4656	848784	Roy Acuff	Country	0
4657	848913	Richard Hell	Pop/Rock	1608.806021
4658	848952	Richard "Groove" Holmes	Jazz	13.202628
4659	849246	Jim Ford	Pop/Rock	156.929353
4660	849405	Marques Houston	R&B;	914.484058
4661	849672	Philip Glass	Classical	3.138091
4662	850161	Jessie Hill	R&B;	0
4663	850692	Jethro Tull	Pop/Rock	976.192809
4664	850693	Jets to Brazil	Pop/Rock	51431.66548
4665	851205	Richard Cheese	Pop/Rock	55.347346
4666	851240	Pitchshifter	Pop/Rock	4688.417067
4667	851639	PlÃ¡cido Domingo	Classical	0.25
4668	852007	Roy Orbison	Pop/Rock	9.369593
4669	852405	Rotary Connection	R&B;	286.095416
4670	852656	RuPaul	Pop/Rock	10666.88815
4671	852665	Poncho Sanchez	Jazz	65.005869
4672	852688	Jimmy Eat World	Pop/Rock	222264.7888
4673	852718	Kaki King	Pop/Rock	3422.909692
4674	852810	Pop Will Eat Itself	Pop/Rock	16662.18782
4675	852842	Planxty	International	10.429371
4676	852855	Roxy Music	Pop/Rock	1513.01253
4677	852970	Richard Elliot	Jazz	38.549344
4678	852997	k.d. lang	Pop/Rock	971.071237
4679	853254	Ruby	Electronic	7087.981139
4680	853492	Marshall Crenshaw	Pop/Rock	1221.15845
4681	853926	Popol Vuh	Electronic	0.5
4682	854203	Porcupine Tree	Pop/Rock	9875.19073
4683	854854	Rufus Wainwright	Pop/Rock	3965.119148
4684	854866	Kaskade	Electronic	22749.89522
4685	855034	Powderfinger	Pop/Rock	34322.94442
4686	855232	Powerman 5000	Pop/Rock	53462.18486
4687	855356	Kate Wolf	Folk	90.254129
4688	855405	Kate & Anna McGarrigle	Folk	433.817216
4689	855423	Kate Bush	Pop/Rock	1801.12915
4690	855531	Barbra Streisand	Vocal	23.096937
4691	855619	Primitive Radio Gods	Pop/Rock	1133.630186
4692	855655	Los Reyes del Camino	Latin	534.734305
4693	855773	Prince Jazzbo	Reggae	47.943164
4694	855780	Najee	Jazz	77.156894
4695	855836	The Promise Ring	Pop/Rock	46219.09738
4696	855952	Propagandhi	Pop/Rock	38336.03519
4697	856451	Naked Eyes	Pop/Rock	3871.384708
4698	857203	Kay Starr	Vocal	1.305797
4699	857621	Keane	Pop/Rock	197046.7952
4700	857887	Pulse Ultra	Pop/Rock	37111.45992
4701	858006	Quarterflash	Pop/Rock	1684.555258
4702	858375	Mary Chapin Carpenter	Country	2019.591886
4703	858710	Marty Robbins	Country	20.272432
4704	858788	Keel	Pop/Rock	4353.736115
4705	858827	Queen	Pop/Rock	2645.237721
4706	859026	Natalia Lafourcade	Latin	345.673449
4707	859509	Quicksand	Pop/Rock	7274.62592
4708	859589	Katy Perry	Pop/Rock	79502.43937
4709	859868	Quiet Riot	Pop/Rock	10089.92287
4710	860080	Nada Surf	Pop/Rock	115738.4783
4711	860561	The Fray	Pop/Rock	292837.2014
4712	860985	Mary Mary	Religious	5498.16472
4713	860996	Corb Lund	Country	3.614906
4714	861057	Rachael Yamagata	Pop/Rock	88399.02888
4715	861252	Carrie Underwood	Country	27918.48678
4716	861600	Nelson	Pop/Rock	736.405761
4717	861687	Nelly Furtado	Pop/Rock	71606.98895
4718	861757	David Foster	Pop/Rock	124.98133
4719	862343	Mat Kearney	Pop/Rock	2513.232395
4720	862761	Brett Dennen	Pop/Rock	114615.8681
4721	862855	KT Tunstall	Pop/Rock	125135.4779
4722	862902	Mary Youngblood	New Age	5.684882
4723	863102	Neutral Milk Hotel	Pop/Rock	38344.24447
4724	863733	Raheem DeVaughn	R&B;	2993.079585
4725	863774	Ralph McTell	Folk	26.288245
4726	863790	Rage Against the Machine	Pop/Rock	76080.03277
4727	864209	Neil Diamond	Pop/Rock	278.788635
4728	864257	Rahsaan Roland Kirk	Jazz	48.711905
4729	865016	New Edition	R&B;	245.563965
4730	865403	Bullet for My Valentine	Pop/Rock	241759.0442
4731	866215	McFly	Pop/Rock	102417.8307
4732	866271	Nick Cave & the Bad Seeds	Pop/Rock	0
4733	866417	Maxi Priest	Reggae	223.369113
4734	866491	Maxwell	R&B;	6667.403049
4735	866767	Randy VanWarmer	Pop/Rock	203.908651
4736	866769	Mayday	International	16939.5077
4737	866786	New York Dolls	Pop/Rock	1294.203581
4738	866841	Nick Lowe	Pop/Rock	976.535619
4739	867307	Augustana	Pop/Rock	220373.8562
4740	867978	JosÃ© GonzÃ¡lez	Pop/Rock	53728.29221
4741	867980	Nicky Jam	Latin	0.5
4742	868063	RaulÃ­n RodrÃ­guez	Latin	0
4743	868086	Janelle MonÃ¡e	R&B;	7787.616758
4744	868092	McCoy Tyner	Jazz	51.591526
4745	868174	Rascal Flatts	Country	28146.12343
4746	868306	Nico	Pop/Rock	169.097372
4747	868456	Melba Montgomery	Country	12.799115
4748	868616	Nickelback	Pop/Rock	203265.4876
4749	868628	Nightwish	Pop/Rock	42017.62001
4750	869364	Nicole	R&B;	43.611182
4751	869409	Melba Moore	R&B;	23.536898
4752	869417	Nightmares on Wax	Electronic	22.749226
4753	869487	Ray Conniff	Easy Listening	0
4754	869708	Mel Lewis	Jazz	2.000447
4755	870646	Far East Movement	Pop/Rock	1819.74593
4756	870809	MercyMe	Religious	7858.664315
4757	873085	Men at Work	Pop/Rock	7517.932348
4758	873886	Raymond Scott	Jazz	0
4759	874289	Menudo	Latin	146.338947
4760	879144	Deadmau5	Electronic	64967.48898
4761	882431	Metal Church	Pop/Rock	11445.49539
4762	882950	Red Garland	Jazz	47.450151
4763	883069	Merril Bainbridge	Pop/Rock	716.737685
4764	883318	Red Hot Chili Peppers	Pop/Rock	10103.43936
4765	883345	Red Mitchell	Jazz	0
4766	883619	Red Rider	Pop/Rock	1794.066881
4767	884251	O-Town	Pop/Rock	2315.466469
4768	884269	Red Lorry Yellow Lorry	Pop/Rock	1496.908952
4769	884449	O.A.R.	Pop/Rock	86898.9731
4770	884686	Norah Jones	Pop/Rock	20820.42594
4771	884962	Regina Belle	R&B;	401.905514
4772	885138	Reef	Pop/Rock	38058.49566
4773	885298	ReneÃ© Olstead	Vocal	5410.628981
4774	885375	Refused	Pop/Rock	13995.43798
4775	885387	The O.C. Supertones	Pop/Rock	9295.234068
4776	885569	Michael BublÃ©	Vocal	1701.626862
4777	885875	Michael Martin Murphey	Country	7.068086
4778	886648	Republica	Pop/Rock	11533.51747
4779	886961	Relient K	Pop/Rock	172257.1516
4780	887235	Revis	Pop/Rock	16603.31749
4781	887348	The Oak Ridge Boys	Country	0.638672
4782	887513	Michael Nyman	Stage & Screen	96.999424
4783	887619	Renaissance	Pop/Rock	489.898958
4784	887638	Michael Hedges	New Age	124.800207
4785	887718	Michael Henderson	R&B;	11.044015
4786	887719	Nusrat Fateh Ali Khan	International	0.25
4787	887806	Oleta Adams	Pop/Rock	287.678968
4788	887990	Michael Giacchino	Stage & Screen	8.48348
4789	888262	Ocean Colour Scene	Pop/Rock	2605.421503
4790	888394	O'Bryan	R&B;	193.780638
4791	888484	Michelle Branch	Pop/Rock	47831.66945
4792	888730	Odetta	Folk	1.33316
4793	888942	The Muppets	Children's	0.474054
4794	889097	Ric Ocasek	Pop/Rock	2177.306202
4795	889276	Michal Urbaniak	Jazz	59.930538
4796	889449	Mickey & Sylvia	R&B;	0
4797	890559	The Olivia Tremor Control	Pop/Rock	22691.98981
4798	890683	Mijares	Latin	8.513162
4799	890724	The Originals	R&B;	0
4800	890799	The McCoys	Pop/Rock	0
4801	891032	The Mighty Mighty Bosstones	Pop/Rock	17125.10259
4802	891063	Misfits	Pop/Rock	7340.384926
4803	891264	The Outlaws	Pop/Rock	1363.343422
4804	891575	The Orb	Electronic	17331.85265
4805	891907	Orchestra Baobab	International	2.420121
4806	891911	Midnight Star	R&B;	121.302021
4807	892586	The Normal	Pop/Rock	0
4808	892771	The O'Jays	R&B;	51.012316
4809	892775	Miguel BosÃ©	Latin	0
4810	892823	Mick Jagger	Pop/Rock	234.425907
4811	893111	The Paragons	Reggae	0.414217
4812	893383	The Kills	Pop/Rock	20068.31192
4812	893383	The Muffs	Pop/Rock	20068.31192
4813	893719	The Penguins	R&B;	1.002428
4814	894335	The Platters	R&B;	3.288388
4815	894465	The Rolling Stones	Pop/Rock	378.204269
4816	894531	Otis Clay	R&B;	37.836663
4817	894664	Oscar Brand	Folk	0
4818	894827	"Oscar Brown, Jr."	Vocal	23.246698
4819	894831	Oscar D'LeÃ³n	Latin	0.3125
4820	894847	The Pointer Sisters	R&B;	178.370799
4821	894930	The Radio Dept.	Pop/Rock	23689.08042
4822	894956	Otis Rush	Blues	14.222359
4823	894962	The Postal Service	Pop/Rock	24599.03076
4824	895074	The Romantics	Pop/Rock	536.759009
4825	895136	Pixies	Pop/Rock	17423.08935
4826	895365	The Producers	Pop/Rock	289.373884
4827	895443	The Human League	Pop/Rock	6778.141733
4828	896041	Mike Reid	Country	296.518505
4829	896216	Band of Horses	Pop/Rock	109681.1765
4830	896309	Los Secretos	Latin	153.598611
4831	896600	Otep	Pop/Rock	252544.7729
4832	896817	The Sapphires	Pop/Rock	0
4833	896965	Mikey Dread	Reggae	89.379759
4834	897035	The Saw Doctors	Pop/Rock	5660.630233
4835	897214	The Rutles	Pop/Rock	65.322558
4836	897322	The Remains	Pop/Rock	143.71703
4837	897382	(hed) p.e.	Pop/Rock	189216.3848
4838	897783	The Silvertones	Reggae	1.935639
4839	898188	Mint Condition	R&B;	492.99437
4840	898275	Missing Persons	Pop/Rock	6397.624302
4841	898331	Mississippi Fred McDowell	Blues	0
4842	898336	Mississippi Sheiks	Blues	0
4843	898479	The Smithereens	Pop/Rock	6619.815126
4844	898828	The Searchers	Pop/Rock	227.586964
4845	898946	Mitch Hedberg	Comedy/Spoken	9.510007
4846	899198	The Smothers Brothers	Comedy/Spoken	29.441657
4847	899223	The Slackers	Pop/Rock	2199.552414
4848	899530	The Smiths	Pop/Rock	14997.7524
4849	900349	The Soul Survivors	R&B;	44.145934
4850	902138	20/20	Pop/Rock	1476.726142
4851	903009	Joe Cuba	Latin	1.993634
4852	903609	Jim Reeves	Country	1.90918
4853	907868	Alice Smith	R&B;	12282.70781
4854	911827	Bat for Lashes	Pop/Rock	47390.45037
4855	912566	Geoff Zanelli	Stage & Screen	65.840726
4856	913130	Gnarls Barkley	R&B;	21223.80769
4857	913210	Hurt	Pop/Rock	123212.3256
4858	914671	Christian Finnegan	Comedy/Spoken	3.41429
4859	915816	James Morrison	Pop/Rock	10934.40266
4860	915835	The Sword	Pop/Rock	55199.74653
4861	916783	Mayday Parade	Pop/Rock	304622.0201
4862	918111	The Knocks	Pop/Rock	5195.965974
4863	918140	Someone Still Loves You Boris Yeltsin	Pop/Rock	62416.95512
4864	918290	The Tubes	Pop/Rock	1001.678331
4865	918400	A Certain Ratio	Pop/Rock	2281.381818
4866	918569	The Streets	Electronic	12808.00152
4867	918600	The Style Council	Pop/Rock	633.820816
4868	919239	4 Non Blondes	Pop/Rock	1220.038866
4869	919282	999	Pop/Rock	1316.016176
4870	919418	The Thermals	Pop/Rock	9781.955332
4871	919525	The Sugarcubes	Pop/Rock	15466.27779
4872	919598	A Guy Called Gerald	Electronic	0
4873	919603	Animal Collective	Pop/Rock	18289.54465
4874	919717	45 Grave	Pop/Rock	1229.097154
4875	919812	The Time	R&B;	1026.955496
4876	919846	54-40	Pop/Rock	1598.978167
4877	919853	The Tokens	Pop/Rock	0
4878	919928	The Techniques	Reggae	0
4879	920004	A Static Lullaby	Pop/Rock	122143.5104
4880	920073	The Undertones	Pop/Rock	7003.471492
4881	920101	The United States of America	Pop/Rock	72.8413
4882	920117	The Uniques	Pop/Rock	0
4883	920165	The Tornados	Pop/Rock	2.402535
4884	920939	The Undisputed Truth	R&B;	557.040891
4885	920994	The Vandals	Pop/Rock	19028.86058
4886	921002	Ann Peebles	R&B;	81.494602
4887	921024	The Veldt	Pop/Rock	15306.09647
4888	921289	Stuart Duncan	Country	11.519187
4889	921306	808 State	Electronic	20350.40604
4890	921359	The Tremeloes	Pop/Rock	100.017475
4891	921384	Mitch Miller & the Sing-Along Gang	Vocal	0
4892	921542	A.R. Kane	Pop/Rock	3978.532701
4893	921554	The Whites	Religious	0.34375
4894	921598	Sugar	Pop/Rock	0
4895	921710	The White Stripes	Pop/Rock	6990.293383
4896	921888	Alborosie	Reggae	0.25
4897	921965	The Ventures	Pop/Rock	20.33038
4898	922200	Violent Femmes	Pop/Rock	1801.248406
4899	922301	3 Inches of Blood	Pop/Rock	57667.79069
4900	922398	Sugababes	Pop/Rock	30621.24527
4901	922704	Escape the Fate	Pop/Rock	244673.7645
4902	922728	ABBA	Pop/Rock	826.940829
4903	922811	Mitzi Gaynor	Vocal	0
4904	922911	Mojave 3	Pop/Rock	20608.94506
4905	923033	Styx	Pop/Rock	4102.06558
4906	923063	ATB	Electronic	0
4907	923208	The Von Bondies	Pop/Rock	26188.78904
4908	923323	3 Doors Down	Pop/Rock	336988.9702
4909	923332	MUTEMATH	Pop/Rock	12873.74869
4910	923384	Molly Hatchet	Pop/Rock	2536.809898
4911	923432	The Wailers	Reggae	59.447179
4912	923497	Thomas Newman	Stage & Screen	8.48348
4913	923618	The Standells	Pop/Rock	206.04138
4914	923705	Mogwai	Pop/Rock	94559.13202
4915	923745	Aaron Carter	Pop/Rock	27673.65587
4916	923801	The Young Rascals	Pop/Rock	19.867538
4917	924232	Sun Ra	Jazz	4.925958
4918	924306	Thousand Foot Krutch	Pop/Rock	235857.6548
4919	924318	Monchy & Alexandra	Latin	0
4920	924508	The Waterboys	Pop/Rock	2011.996452
4921	924780	Anti-Flag	Pop/Rock	54924.92372
4922	925066	Montell Jordan	R&B;	1384.503996
4923	925181	Them	Pop/Rock	160.925117
4924	925450	Three Dog Night	Pop/Rock	538.177795
4925	925528	Throwing Muses	Pop/Rock	21563.38863
4926	925635	Sunshine Anderson	R&B;	2048.504459
4927	925636	Therapy?	Pop/Rock	27780.06497
4928	925837	Accept	Pop/Rock	7355.17226
4929	925852	Anvil	Pop/Rock	4699.417799
4930	926021	Monifah	R&B;	1492.950749
4931	926085	Thunder	Pop/Rock	6368.370941
4932	926108	Montgomery Gentry	Country	16620.12463
4933	926115	Acker Bilk	Jazz	0.3125
4934	926237	Third Eye Blind	Pop/Rock	98294.92557
4935	926307	This Mortal Coil	Pop/Rock	6303.423269
4936	926428	Thomas Dolby	Pop/Rock	4726.790227
4937	926548	Iggy Pop	Pop/Rock	1072.348454
4938	926604	Throbbing Gristle	Pop/Rock	623.19445
4939	927278	Adiemus	New Age	26.679785
4940	927373	Adolescents	Pop/Rock	13895.39872
4941	927555	Aretha Franklin	R&B;	38.868084
4942	927627	Mose Allison	Jazz	4.690697
4943	927650	Tiffany	Pop/Rock	9733.918622
4944	927736	Arlo Guthrie	Folk	38.801483
4945	927795	Tift Merritt	Country	11126.36803
4946	928160	Armand Van Helden	Electronic	33.351387
4947	928351	Morbid Angel	Pop/Rock	46986.69865
4948	928942	Art Blakey	Jazz	0.749147
4949	929659	Armor for Sleep	Pop/Rock	96424.31871
4950	929673	Moxy FrÃ¼vous	Pop/Rock	4714.888372
4951	929776	Arvo PÃ¤rt	Classical	0
4952	930204	The Art of Noise	Pop/Rock	654.580428
4953	930642	Morris Day	R&B;	1178.324781
4954	930651	Tim Hecker	Electronic	5593.946685
4955	930722	Timi Yuro	Pop/Rock	0
4956	931015	Tom Cochrane	Pop/Rock	2503.475116
4957	931086	Astrud Gilberto	Latin	75.677665
4958	931105	Agnostic Front	Pop/Rock	24196.26539
4959	931231	Tippa Irie	Reggae	0
4960	931567	Titus Turner	Pop/Rock	0
4961	931869	Alan Silvestri	Stage & Screen	9.645779
4962	932299	Tito Rodriguez	Latin	0
4963	932328	Kaiser Chiefs	Pop/Rock	104907.9123
4964	932665	Alanis Morissette	Pop/Rock	90573.05286
4965	932858	Tom ZÃ©	International	147.502774
4966	932922	Brass Construction	R&B;	212.458051
4967	933172	Allen Toussaint	R&B;	6.473415
4968	933458	Akon	R&B;	831.480475
4969	933568	Tommy Bolin	Pop/Rock	165.555355
4970	933621	Alannah Myles	Pop/Rock	3286.248663
4971	933633	Mungo Jerry	Pop/Rock	214.892471
4972	933809	Tom Verlaine	Pop/Rock	483.90782
4973	933883	Al Stewart	Pop/Rock	165.035428
4974	933898	Ashanti	R&B;	9247.469801
4975	933927	Brant Bjork	Pop/Rock	3.405981
4976	934069	Brenda Lee	Country	37.10412
4977	934243	Tom Robinson Band	Pop/Rock	0
4978	934305	Brad Mehldau	Jazz	30118.51825
4979	934350	Tom Scott	Jazz	51.274101
4980	934367	Breaking Benjamin	Pop/Rock	414443.0238
4981	934721	Tom Paxton	Folk	12.654487
4982	934801	Brian Kennedy	Pop/Rock	25.836053
4983	935117	N'Dea Davenport	Jazz	426.062708
4984	935330	Toni Braxton	R&B;	1637.904474
4985	935413	Musical Youth	Reggae	123.465249
4986	935739	Musiq Soulchild	R&B;	3366.061359
4987	935990	Brewer & Shipley	Pop/Rock	0
4988	936009	Heather Headley	R&B;	380.778646
4989	936095	Tonic	Pop/Rock	63532.79496
4990	936126	Tommy Edwards	R&B;	0.649836
4991	936190	Stevie Nicks	Pop/Rock	1249.857571
4992	936206	Alabama	Country	7750.676184
4993	936425	Todd Rundgren	Pop/Rock	915.09088
4994	936521	Mychael Danna	Stage & Screen	102.563521
4995	936658	Brigitte Fontaine	Pop/Rock	2.81496
4996	936946	Tommy Makem	International	1.546875
4997	937003	My Bloody Valentine	Pop/Rock	13136.86579
4998	937098	Stiff Little Fingers	Pop/Rock	2476.454173
4999	937150	Broadcast	Electronic	41122.84415
5000	937242	Toninho Horta	Jazz	56.727901
5001	937397	Brooklyn Bridge	Pop/Rock	89.330788
5002	937703	The Brothers Four	Folk	2.174343
5003	938337	Black Moth Super Rainbow	Pop/Rock	10356.59423
5004	938487	Mr. Vegas	Reggae	565.465455
5005	938638	Buffalo Tom	Pop/Rock	31237.57601
5006	938798	A Day to Remember	Pop/Rock	208105.5907
5007	938878	Brownsville Station	Pop/Rock	76.801019
5008	939033	Sunny Sweeney	Country	1740.438712
5009	939187	Buju Banton	Reggae	581.907207
5010	939565	Bryan White	Country	3704.682368
5011	939567	Buffalo Springfield	Pop/Rock	514.900216
5012	939871	Mandisa	Religious	562.945548
5013	940246	Streetlight Manifesto	Pop/Rock	22205.35454
5014	940583	The Call	Pop/Rock	4113.707267
5015	940831	Captain & Tennille	Pop/Rock	510.895002
5016	941579	Buck Owens	Country	8.243814
5017	942252	Compay Segundo	Latin	0
5018	942335	Groove Armada	Electronic	25945.80486
5019	942529	Buddy Guy	Blues	13.308163
5020	942624	Caedmon's Call	Religious	3860.50466
5021	943268	Camel	Pop/Rock	4247.90002
5022	943649	Morton Feldman	Avant-Garde	0.25
5023	943827	Cake	Pop/Rock	25289.40306
5024	943936	Buddy Miles	Pop/Rock	34.511458
5025	944084	George Strait	Country	806.238109
5026	944105	Grupo ManÃ­a	Latin	0
5027	944206	"Grover Washington, Jr."	Jazz	93.19664
5028	944293	Calexico	Pop/Rock	40549.98122
5029	944310	George Jones	Country	8.293812
5030	944349	Cameo	R&B;	1394.578411
5031	944643	Georges Delerue	Stage & Screen	9.645779
5032	944700	Leona Lewis	Pop/Rock	22606.55829
5033	944933	Captain Beyond	Pop/Rock	190.45606
5034	945196	Gerry Rafferty	Pop/Rock	216.979772
5035	945245	Guster	Pop/Rock	12801.183
5036	945269	George Winston	New Age	310.819679
5037	945687	George Lopez	Comedy/Spoken	6.710889
5038	945711	Candy Dulfer	Jazz	1064.976843
5039	945951	Calvin Harris	Electronic	31597.2115
5040	946137	Canned Heat	Pop/Rock	159.701775
5041	946560	dc Talk	Religious	19334.17961
5042	946563	Ghost	Pop/Rock	1095.956146
5043	946940	Calvin Richardson	R&B;	1166.142099
5044	947563	Gin Blossoms	Pop/Rock	12918.44618
5045	947576	Gina X Performance	Pop/Rock	0
5046	947752	Hank Williams III	Country	19321.57796
5047	947816	Hank Thompson	Country	2.240607
5048	948061	Gino Vannelli	Pop/Rock	266.722589
5049	948080	Giant	Pop/Rock	7043.240708
5050	948171	Hanoi Rocks	Pop/Rock	8313.348642
5051	948333	Haircut 100	Pop/Rock	460.538439
5052	948557	DNA	Pop/Rock	3997.100961
5053	948625	Gomez	Pop/Rock	51251.61648
5054	949025	Giorgia	Pop/Rock	8.513162
5055	949204	Girls	Pop/Rock	40005.6511
5056	949211	Girls at Our Best!	Pop/Rock	0
5057	949259	"Harry Connick, Jr."	Vocal	419.342275
5058	949579	Goldrush	Pop/Rock	75949.00337
5059	949619	Gong	Pop/Rock	768.888155
5060	949780	Hanson	Pop/Rock	4168.008397
5061	949820	DJ Shadow	Electronic	4996.10426
5062	949980	Giuffria	Pop/Rock	8890.847253
5063	950441	Go West	Pop/Rock	557.661005
5064	950571	Harry James	Jazz	0.826624
5065	950777	Hank Cochran	Country	1.267577
5066	950805	Glass Tiger	Pop/Rock	409.362491
5067	950956	Gorilla Biscuits	Pop/Rock	8998.91599
5068	951374	Damian Marley	Reggae	587.898225
5069	951375	Damien Jurado	Pop/Rock	30115.72879
5070	951384	Hank Mobley	Jazz	15.371318
5071	951589	Harvey Danger	Pop/Rock	61840.46835
5072	951825	Dan Bern	Pop/Rock	4853.825723
5073	952503	Mali Music	Pop/Rock	0.817645
5074	952786	Goldfrapp	Pop/Rock	61952.93558
5075	952794	Harry Belafonte	Vocal	1.509871
5076	952834	Mano Negra	Pop/Rock	0
5077	953102	Dan the Automator	Pop/Rock	19.553206
5078	953552	Dance Hall Crashers	Pop/Rock	1275.35906
5079	953875	Danielle Dax	Pop/Rock	0
5080	954189	Danger Danger	Pop/Rock	4703.819443
5081	954322	Daniel Bedingfield	Pop/Rock	2347.1629
5082	954592	Man Man	Pop/Rock	16514.81443
5083	954646	Helen O'Connell	Vocal	1.224765
5084	954694	Helen Ward	Vocal	0
5085	954817	Marcos Valle	Latin	35.845042
5086	954964	Manic Street Preachers	Pop/Rock	27005.71452
5087	955009	Daniel Santos	Latin	0
5088	955544	Daniel Lanois	Pop/Rock	3182.390276
5089	955647	Mason Williams	Easy Listening	0
5090	955700	Marc Johnson	Jazz	28.497069
5091	955773	Herb Alpert & the Tijuana Brass	Easy Listening	0.375
5092	955936	Henry Gross	Pop/Rock	606.137698
5093	956088	Marah	Pop/Rock	20459.47509
5094	956093	Henry Lee Summer	Pop/Rock	0
5095	956268	Wilson Phillips	Pop/Rock	751.44349
5096	956675	Darius Rucker	Country	4942.600767
5097	956707	Wings	Pop/Rock	17.179551
5098	956973	Hilary Duff	Pop/Rock	234551.9713
5099	957085	Danzig	Pop/Rock	14094.05539
5100	957296	Herbie Hancock	Jazz	207.781669
5101	957340	Nightwish	Pop/Rock	8758.239909
5101	957340	Helloween	Pop/Rock	8758.239909
5102	958076	Woody Herman	Jazz	0
5103	958087	Alter Bridge	Pop/Rock	259953.1835
5104	958117	Hiroshima	Jazz	53.779334
5105	958444	Dave Barnes	Pop/Rock	33450.88423
5106	958533	Dave Brubeck	Jazz	10.668436
5107	958768	World Party	Pop/Rock	3512.267858
5108	958839	Yazoo	Pop/Rock	1521.320877
