id,clust_coef,name,genre
2438,0.113375,New Order,Pop/Rock
1927,0.112903,Link Wray,Pop/Rock
583,0.111111,The Innocence Mission,Pop/Rock
658,0.111111,Billie Holiday,Vocal
1018,0.111111,Converge,Pop/Rock
3678,0.111111,Harold Melvin,R&B;
3907,0.111111,StÃ©phane Grappelli,Jazz
4454,0.111111,Lee Wiley,Vocal
5258,0.111111,Ellie Goulding,Pop/Rock
1612,0.11102,Gang of Four,Pop/Rock
1046,0.110953,Everything But the Girl,Pop/Rock
388,0.110491,Blondie,Pop/Rock
1778,0.10989,Rilo Kiley,Pop/Rock
1900,0.10989,Debbie Harry,Pop/Rock
2724,0.10989,Midnight Oil,Pop/Rock
3569,0.10989,Camera Obscura,Pop/Rock
4447,0.109848,Death Cab for Cutie,Pop/Rock
345,0.109493,The Band,Pop/Rock
1260,0.109091,Grayson Hugh,R&B;
2824,0.109091,Okkervil River,Pop/Rock
3679,0.109091,Marco Antonio SolÃ­s,Latin
4118,0.109091,Incognito,R&B;
590,0.108772,Leonard Cohen,Pop/Rock
3137,0.108374,George Duke,Jazz
3618,0.108374,Gil Scott-Heron,R&B;
1242,0.107563,Ã‰dith Piaf,Vocal
4333,0.107527,Ennio Morricone,Stage & Screen
1196,0.10725,Curtis Mayfield,R&B;
278,0.107199,Paul Simon,Pop/Rock
3526,0.107027,The Byrds,Pop/Rock
5117,0.106952,Dave Matthews Band,Pop/Rock
2301,0.106923,Van Morrison,Pop/Rock
498,0.106529,Elvis Costello,Pop/Rock
1138,0.1061,The Cure,Pop/Rock
4039,0.106061,Avril Lavigne,Pop/Rock
2539,0.104662,Nirvana,Pop/Rock
2494,0.10433,Pink Floyd,Pop/Rock
1924,0.102767,Sandie Shaw,Pop/Rock
2958,0.102767,Mike Oldfield,New Age
4873,0.102767,Animal Collective,Pop/Rock
412,0.102564,Edwin Starr,R&B;
2366,0.102564,Jens Lekman,Pop/Rock
2460,0.102564,Rare Earth,Pop/Rock
3607,0.102564,Gilberto Gil,International
3713,0.102564,Herb Alpert,Easy Listening
4606,0.102564,Scritti Politti,Pop/Rock
1909,0.102345,Sam Cooke,R&B;
1319,0.101449,Grace Jones,R&B;
1905,0.100563,Madonna,Pop/Rock
2837,0.100257,Michael Jackson,R&B;
4270,0.1,Frank Sinatra,Vocal
1798,0.099753,U2,Pop/Rock
2221,0.098485,Robert Wyatt,Pop/Rock
4917,0.097479,Sun Ra,Jazz
1889,0.097027,Lou Reed,Pop/Rock
632,0.096158,The Clash,Pop/Rock
1756,0.095945,Charlie Parker,Jazz
1297,0.095745,Dusty Springfield,Pop/Rock
3453,0.095391,Brian Eno,Pop/Rock
1540,0.095238,Finch,Pop/Rock
1817,0.095238,MFSB,R&B;
1846,0.095238,John Entwistle,Pop/Rock
2596,0.095238,Nate Dogg,R&B;
3616,0.095238,Hercules & Love Affair,Electronic
3905,0.095238,Anberlin,Pop/Rock
4199,0.095238,Gym Class Heroes,Pop/Rock
5078,0.095238,Dance Hall Crashers,Pop/Rock
5096,0.095238,Darius Rucker,Country
5478,0.095238,Lorde,Pop/Rock
839,0.093668,The Kinks,Pop/Rock
594,0.093596,The J.B.'s,R&B;
3152,0.093567,Gerry Mulligan,Jazz
89,0.093093,Steely Dan,Pop/Rock
74,0.092692,Charles Mingus,Jazz
2613,0.092683,Quincy Jones,Jazz
1054,0.092561,James Brown,R&B;
2117,0.092504,Joni Mitchell,Pop/Rock
3125,0.09197,Bruce Springsteen,Pop/Rock
1158,0.091736,Led Zeppelin,Pop/Rock
1471,0.091503,Jon Hassell,New Age
1455,0.090909,Ry Cooder,Pop/Rock
4404,0.090909,Lou Christie,Pop/Rock
1762,0.088889,Deodato,Latin
3225,0.088889,The Modern Jazz Quartet,Jazz
3292,0.088889,The Statler Brothers,Country
4341,0.088889,France Gall,Pop/Rock
4757,0.088889,Men at Work,Pop/Rock
5575,0.088889,Cloves,Pop/Rock
2267,0.088235,Rick Wakeman,Pop/Rock
3655,0.088235,Harold Melvin & the Blue Notes,R&B;
5075,0.088235,Harry Belafonte,Vocal
2559,0.088064,Prince,R&B;
3764,0.087912,Willie Mitchell,R&B;
219,0.086667,Tricky,Electronic
1884,0.085714,John Lennon,Pop/Rock
1453,0.084757,John Coltrane,Jazz
4601,0.084211,Savage Garden,Pop/Rock
1023,0.084125,Beck,Pop/Rock
2759,0.083977,Otis Redding,R&B;
3127,0.083824,David Bowie,Pop/Rock
1827,0.083744,John Fahey,Folk
258,0.083624,Paul McCartney,Pop/Rock
416,0.083193,Ray Charles,R&B;
2521,0.082951,Jimi Hendrix,Pop/Rock
3445,0.082949,Tom Waits,Pop/Rock
4095,0.082692,BjÃ¶rk,Pop/Rock
2144,0.081871,Phoenix,Pop/Rock
2353,0.079811,Marvin Gaye,R&B;
214,0.079365,Amy Grant,Religious
2134,0.078431,Pharrell Williams,R&B;
4629,0.077885,Peter Gabriel,Pop/Rock
4509,0.076923,Liberace,Easy Listening
1155,0.076599,Frank Zappa,Pop/Rock
3209,0.07619,Lily Allen,Pop/Rock
371,0.076037,The Beach Boys,Pop/Rock
2755,0.075984,The Police,Pop/Rock
1040,0.073846,Lambchop,Pop/Rock
3057,0.073529,Art Garfunkel,Pop/Rock
2614,0.072814,Neil Young,Pop/Rock
1880,0.072727,Deee-Lite,Pop/Rock
1159,0.072581,Barenaked Ladies,Pop/Rock
5028,0.072464,Calexico,Pop/Rock
1503,0.071762,Elvis Presley,Pop/Rock
1680,0.071429,Vince Guaraldi,Jazz
2953,0.071429,Annette Peacock,Jazz
3255,0.071429,The Velvelettes,R&B;
4322,0.071429,Toshiko Akiyoshi,Jazz
4718,0.071429,David Foster,Pop/Rock
5549,0.071429,Cheat Codes,Electronic
5584,0.071429,CNCO,Latin
3485,0.069291,Stevie Wonder,R&B;
4815,0.06898,The Rolling Stones,Pop/Rock
3852,0.068376,Stan Kenton,Jazz
4116,0.066667,Irma Thomas,R&B;
3573,0.065263,Burt Bacharach,Pop/Rock
2787,0.064675,Miles Davis,Jazz
3177,0.064103,Gil Evans,Jazz
417,0.064039,"Blood, Sweat & Tears",Pop/Rock
3547,0.063492,The Cardigans,Pop/Rock
3041,0.063158,Missy Elliott,R&B;
746,0.060606,Billy Lee Riley,Pop/Rock
559,0.060331,Bob Dylan,Pop/Rock
3765,0.058824,Dave Grusin,Jazz
4310,0.05848,Carlos Vives,Latin
152,0.055556,Teddy Riley,R&B;
1646,0.055556,Vicente FernÃ¡ndez,Latin
2431,0.055556,Maurice Jarre,Stage & Screen
3644,0.055556,Missy Higgins,Pop/Rock
5130,0.055556,DÃ¢m-Funk,R&B;
3265,0.051282,Marcia Griffiths,Reggae
4582,0.051282,Junior Murvin,Reggae
4972,0.051282,Tom Verlaine,Pop/Rock
5442,0.051282,The Lumineers,Pop/Rock
3666,0.051209,Daft Punk,Electronic
1768,0.044444,David Guetta,Electronic
5193,0.044444,Cash Cash,Electronic
1734,0.043956,Vetiver,Pop/Rock
4286,0.043956,Falco,Pop/Rock
3961,0.041078,The Beatles,Pop/Rock
2647,0.036364,M.I.A.,Electronic
1918,0.030303,Sandi Patty,Religious
1098,0.023392,Pat Boone,Vocal
0,0,Special Duties,Pop/Rock
3,0,Tony Furtado,Pop/Rock
4,0,ToÃ±o Rosario,Latin
7,0,Serge Chaloff,Jazz
9,0,Alla Rakha,International
12,0,GyÃ¶rgy KurtÃ¡g,Classical
13,0,Speedy,Electronic
15,0,Allan Holdsworth,Pop/Rock
19,0,Tanita Tikaram,Pop/Rock
22,0,P.P. Arnold,R&B;
23,0,Pablo Cruise,Pop/Rock
25,0,Allan Jones,Vocal
26,0,Tank,R&B;
31,0,Tony Rebel,Reggae
33,0,Parijat,New Age
34,0,T-Connection,R&B;
38,0,Alfredo Gutierrez,Latin
45,0,Robert Miles,Electronic
50,0,Alicia Myers,R&B;
52,0,Pablo MilanÃ©s,Latin
53,0,Alicia Villarreal,Latin
62,0,T. Graham Brown,Country
70,0,Tracey Thorn,Pop/Rock
80,0,Frank Loesser,Stage & Screen
83,0,Tara Kemp,R&B;
84,0,Sheb Wooley,Country
85,0,Palace,Pop/Rock
87,0,Alvin Lee,Pop/Rock
88,0,American Head Charge,Pop/Rock
92,0,Patrick Cowley,Electronic
97,0,Sister Carol,Reggae
98,0,American Hi-Fi,Pop/Rock
101,0,Wynona Carr,Religious
104,0,Stanton Moore,Jazz
114,0,Tab Hunter,Pop/Rock
117,0,Tramaine Hawkins,Religious
124,0,Taste,Pop/Rock
127,0,Shaun Cassidy,Pop/Rock
132,0,Tavares,R&B;
133,0,Tony Orlando,Pop/Rock
137,0,AmÃ¡lia Rodrigues,International
144,0,TrentemÃ¸ller,Electronic
148,0,Teresa Brewer,Vocal
154,0,Paul Hardcastle,Jazz
157,0,Stars of the Lid,Pop/Rock
159,0,Tad,Pop/Rock
166,0,Amerie,R&B;
167,0,Skunk Anansie,Pop/Rock
170,0,Sky,Pop/Rock
180,0,Amber,Electronic
182,0,Shelley Fabares,Pop/Rock
197,0,Paul Mauriat,Easy Listening
198,0,Ten Foot Pole,Pop/Rock
199,0,Temple of the Dog,Pop/Rock
201,0,Terrorizer,Pop/Rock
202,0,Steps Ahead,Jazz
203,0,Stereo MC's,Electronic
204,0,Slam Stewart,Jazz
205,0,Shelly West,Country
208,0,Tripping Daisy,Pop/Rock
209,0,Paul Rodgers,Pop/Rock
210,0,Sherbet,Pop/Rock
215,0,The Angels,Pop/Rock
218,0,Trio,Pop/Rock
222,0,Technotronic,Electronic
225,0,Terrance Simien,International
228,0,Wolfgang Amadeus Mozart,Classical
232,0,Skin Yard,Pop/Rock
235,0,Terry Stafford,Pop/Rock
240,0,Paul Quinichette,Jazz
242,0,Slim Smith,Reggae
244,0,Steve Arrington,R&B;
245,0,Terry Gibbs,Jazz
248,0,Terry Jacks,Pop/Rock
253,0,Shocking Blue,Pop/Rock
254,0,Paul Weston,Jazz
261,0,AndrÃ© Previn,Classical
263,0,Tex Beneke,Jazz
268,0,Steve Jablonsky,Stage & Screen
280,0,Snot,Pop/Rock
281,0,Smoke City,Electronic
283,0,The Beat,Pop/Rock
284,0,Software,New Age
287,0,Sophie Ellis-Bextor,Pop/Rock
288,0,Susan Ashton,Religious
291,0,Paul Thorn,Pop/Rock
296,0,Andy Kim,Pop/Rock
301,0,Siedah Garrett,R&B;
305,0,Paul Young,Pop/Rock
308,0,Paw,Pop/Rock
316,0,Peaches & Herb,R&B;
318,0,Shriekback,Pop/Rock
319,0,Steve Miller Band,Pop/Rock
323,0,Sonny Bono,Pop/Rock
328,0,Sonny James,Country
330,0,The Babys,Pop/Rock
333,0,Steve Tyrell,Vocal
336,0,Silvio RodrÃ­guez,Latin
340,0,Pearl Bailey,Vocal
341,0,Sneaky Pete Kleinow,Pop/Rock
357,0,Surface,R&B;
373,0,Audiovent,Pop/Rock
377,0,Angel,Pop/Rock
381,0,The Avalanches,Electronic
392,0,Angela Carrasco,Latin
395,0,Sweetback,R&B;
400,0,Mike Marshall,International
401,0,Sutton Foster,Stage & Screen
404,0,Aunt Molly Jackson,Country
405,0,Suzanne Ciani,New Age
421,0,Bernard "Pretty" Purdie,Jazz
425,0,Marine Girls,Pop/Rock
426,0,The Big Wu,Pop/Rock
430,0,The Marcels,R&B;
431,0,Switch,R&B;
432,0,Soulwax,Electronic
439,0,Susumu Yokota,Electronic
440,0,Betty Harris,R&B;
449,0,Bettye Swann,R&B;
450,0,Sin Bandera,Latin
453,0,Craig Armstrong,Pop/Rock
454,0,Bent,Electronic
462,0,Chayanne,Latin
466,0,Big Jay McNeely,Blues
470,0,Eden Ahbez,Easy Listening
471,0,Bloodstone,R&B;
473,0,The Fantastic Four,R&B;
474,0,Aventura,Latin
479,0,Blue States,Electronic
483,0,Bob Andy,Reggae
488,0,B-Movie,Pop/Rock
489,0,Bleu Edmondson,Country
494,0,Betty Everett,R&B;
499,0,The Champs,Pop/Rock
507,0,Bobby CapÃ³,Latin
510,0,B.T. Express,R&B;
514,0,The Friends of Distinction,R&B;
526,0,Bill Evans,Country
529,0,Bobby Rydell,Pop/Rock
531,0,Avalon,Religious
536,0,The Receiving End of Sirens,Pop/Rock
543,0,Bill Henderson,Vocal
544,0,Michael Ball,Vocal
546,0,Svend Asmussen,Jazz
549,0,Bobby "Boris" Pickett,Pop/Rock
552,0,Dorival Caymmi,Latin
555,0,The Flys,Pop/Rock
562,0,BabasÃ³nicos,Latin
563,0,Billy Gibbons,Pop/Rock
566,0,The Foundations,R&B;
571,0,B2K,R&B;
572,0,The Balfa Brothers,International
577,0,Bob Marley & the Wailers,Reggae
578,0,The Cookies,R&B;
580,0,The Irish Rovers,International
581,0,Bill Keith,Country
592,0,BBMak,Pop/Rock
593,0,Il Divo,Vocal
598,0,The Kentucky Headhunters,Country
599,0,Ikon,Electronic
600,0,Circa Survive,Pop/Rock
605,0,Bill Fay,Pop/Rock
606,0,The Gaylads,Reggae
611,0,Bill Evans,Jazz
620,0,The Hondells,Pop/Rock
621,0,Ken Elkinson,New Age
628,0,Bob Sinclar,Electronic
631,0,The Gentrys,Pop/Rock
633,0,The Highwaymen,Country
642,0,Keith Hudson,Reggae
649,0,The Commitments,Pop/Rock
653,0,The Communards,Pop/Rock
667,0,The Headhunters,Jazz
670,0,Boys Don't Cry,Pop/Rock
702,0,Charlie Walker,Country
709,0,Kele,Pop/Rock
711,0,Keller Williams,Pop/Rock
718,0,Bobby Marchan,R&B;
721,0,Billy Thorpe,Pop/Rock
725,0,The Jazz Crusaders,Jazz
727,0,Children of Bodom,Pop/Rock
733,0,Ill NiÃ±o,Pop/Rock
734,0,The Juliana Theory,Pop/Rock
738,0,Kindred the Family Soul,R&B;
741,0,Billy Ocean,R&B;
742,0,King,Pop/Rock
747,0,Collin Walcott,Jazz
750,0,Ini Kamoze,Reggae
754,0,King Floyd,R&B;
755,0,Hawk Nelson,Pop/Rock
757,0,Idris Muhammad,Jazz
760,0,Inner City,Electronic
765,0,Black Grape,Pop/Rock
766,0,Black Ivory,R&B;
767,0,King Radio,International
790,0,Bonobo,Electronic
792,0,Charly GarcÃ­a,Latin
797,0,Kinky,International
799,0,Kingdom Come,Pop/Rock
803,0,Birdy,Pop/Rock
807,0,BlackHawk,Country
810,0,Colin Hay,Pop/Rock
815,0,Kim Carnes,Pop/Rock
816,0,BoySetsFire,Pop/Rock
820,0,Keith Relf,Pop/Rock
825,0,kidneythieves,Pop/Rock
826,0,Labi Siffre,R&B;
829,0,Kitty Kallen,Vocal
836,0,The Long Winters,Pop/Rock
840,0,LaShun Pace,Religious
842,0,Book of Love,Pop/Rock
845,0,Chase,Pop/Rock
848,0,LFO,Electronic
850,0,Control,Latin
851,0,Charlie Ventura,Jazz
853,0,Jack Nitzsche,Pop/Rock
860,0,Jack Off Jill,Pop/Rock
862,0,Choking Victim,Pop/Rock
867,0,Kim Wilde,Pop/Rock
868,0,Lani Hall,Vocal
871,0,La Sonora Dinamita,Latin
872,0,Jaci Velasquez,Religious
873,0,Lafayette Afro Rock Band,International
876,0,Kottonmouth Kings,Pop/Rock
878,0,Jacob Do Bandolim,Latin
890,0,Boots Randolph,Country
897,0,Chuck Rainey,Jazz
901,0,Luny Tunes,Latin
903,0,Isobel Campbell,Pop/Rock
906,0,Israel & New Breed,Religious
907,0,Lalo RodrÃ­guez,Latin
908,0,The Zutons,Pop/Rock
912,0,Cheryl Wheeler,Folk
914,0,It's a Beautiful Day,Pop/Rock
917,0,Chris Montez,Pop/Rock
918,0,Jackson Do Pandeiro,Latin
927,0,Crazy Town,Pop/Rock
931,0,Chico CÃ©sar,Latin
935,0,City Boy,Pop/Rock
937,0,Chico O'Farrill,Jazz
940,0,Tye Tribbett,Religious
943,0,Crimson Glory,Pop/Rock
952,0,Joe Hill Louis,Blues
953,0,Commander Cody and His Lost Planet Airmen,Pop/Rock
955,0,LSG,R&B;
968,0,Jocelyn Brown,R&B;
975,0,Lacy J. Dalton,Country
978,0,Basic Black,R&B;
991,0,Cornelio Reyna,Latin
992,0,Len,Pop/Rock
993,0,Cowboy,Pop/Rock
994,0,Cowboy Mouth,Pop/Rock
997,0,Joe Brown,Pop/Rock
999,0,The Contours,R&B;
1000,0,Cartel,Pop/Rock
1006,0,Cibo Matto,Pop/Rock
1007,0,Coyote Shivers,Pop/Rock
1009,0,Bappi Lahiri,International
1017,0,Claus Ogerman,Jazz
1019,0,ChristiÃ³n,R&B;
1022,0,Laidback Luke,Electronic
1024,0,Cory Morrow,Country
1029,0,Laid Back,Pop/Rock
1031,0,Chuckii Booker,R&B;
1036,0,Chuck Willis,R&B;
1041,0,Jaguares,Latin
1042,0,Cindy Walker,Country
1057,0,Jack Wagner,Pop/Rock
1070,0,Crossfade,Pop/Rock
1071,0,Clarence "Frogman" Henry,R&B;
1076,0,Larry Gatlin,Country
1078,0,"Crosby, Stills, Nash & Young",Pop/Rock
1083,0,Spragga Benz,Reggae
1084,0,Tal Bachman,Pop/Rock
1085,0,Jacky Terrasson,Jazz
1100,0,Crucifix,Pop/Rock
1104,0,Crystal Lewis,Religious
1105,0,Crystal Waters,R&B;
1110,0,Dwarves,Pop/Rock
1117,0,Clint Mansell,Stage & Screen
1124,0,Joan Jett & the Blackhearts,Pop/Rock
1125,0,Classics IV,Pop/Rock
1137,0,Eddie "Cleanhead" Vinson,Jazz
1148,0,Laura Pausini,Pop/Rock
1154,0,Frankie Carle,Jazz
1163,0,Laura Branigan,Pop/Rock
1171,0,The Crew Cuts,Pop/Rock
1172,0,Lecuona Cuban Boys,Latin
1186,0,The Dave Brubeck Quartet,Jazz
1191,0,JoaquÃ­n Sabina,Latin
1195,0,Ed Bruce,Country
1197,0,Curved Air,Pop/Rock
1198,0,Fever Tree,Pop/Rock
1202,0,Fito Olivares,Latin
1203,0,Carl Allen,Jazz
1204,0,Eddie Safranski,Jazz
1205,0,The Easy Riders,Folk
1207,0,Bang Tango,Pop/Rock
1211,0,Cutting Crew,Pop/Rock
1212,0,The Deele,R&B;
1215,0,Duke Jordan,Jazz
1216,0,Cymande,R&B;
1217,0,Eddy Raven,Country
1220,0,Fila Brazillia,Electronic
1226,0,Anthony Green,Pop/Rock
1237,0,Barbara Lynn,R&B;
1249,0,Julian Bream,Classical
1252,0,Frank Reyes,Latin
1255,0,Club Nouveau,R&B;
1266,0,Duncan Sheik,Pop/Rock
1283,0,Eric Heatherly,Country
1288,0,Ottmar Liebert,New Age
1293,0,DÃ³ris Monteiro,Latin
1294,0,Gavin Friday,Pop/Rock
1298,0,Bebo Norman,Religious
1301,0,Further Seems Forever,Pop/Rock
1305,0,Toots Thielemans,Jazz
1308,0,Clint Eastwood,Reggae
1309,0,Enchantment,R&B;
1313,0,Bebo ValdÃ©s,Latin
1316,0,Frank Foster,Jazz
1322,0,Franco De Vita,Latin
1326,0,Shankar,International
1339,0,Manos Hadjidakis,Stage & Screen
1340,0,Shannon,R&B;
1348,0,Garland Jeffreys,Pop/Rock
1350,0,Garnett Silk,Reggae
1351,0,Stacey Q,Pop/Rock
1356,0,ChantÃ© Moore,R&B;
1357,0,Franke & the Knockouts,Pop/Rock
1367,0,Djivan Gasparyan,International
1374,0,Caravan,Pop/Rock
1378,0,Marvin Hamlisch,Stage & Screen
1380,0,Drowning Pool,Pop/Rock
1386,0,Dr. Buzzard's Original Savannah Band,R&B;
1389,0,Down,Pop/Rock
1391,0,Dionne Farris,R&B;
1393,0,Carnivore,Pop/Rock
1396,0,Frankie Ruiz,Latin
1401,0,Eddie Kendricks,R&B;
1402,0,Ferrante & Teicher,Easy Listening
1403,0,Tygers of Pan Tang,Pop/Rock
1417,0,Victor Jara,Folk
1418,0,Eddie Santiago,Latin
1425,0,Dodgy,Pop/Rock
1429,0,Joe Mooney,Vocal
1431,0,Ed Ames,Vocal
1432,0,Frank Morgan,Jazz
1435,0,Rita Marley,Reggae
1440,0,James Spaulding,Jazz
1445,0,Firehouse,Pop/Rock
1447,0,Carlos Santana,Pop/Rock
1452,0,First Choice,R&B;
1458,0,Ruth Cameron,Jazz
1469,0,Don Chezina,Latin
1472,0,Carlos Ponce,Latin
1473,0,Don Carlos,Reggae
1479,0,Fat Freddy's Drop,Electronic
1481,0,Egg Hunt,Pop/Rock
1483,0,The Edge,Pop/Rock
1484,0,Ultra Vivid Scene,Pop/Rock
1485,0,Altered Images,Pop/Rock
1486,0,Pat Metheny Group,Jazz
1487,0,Stacy Lattisaw,R&B;
1497,0,Jason Becker,Pop/Rock
1506,0,Graham Parker & the Rumour,Pop/Rock
1507,0,Dave Grohl,Pop/Rock
1513,0,Caron Wheeler,R&B;
1521,0,DÃ³nal Lunny,International
1522,0,The Fugitives,Pop/Rock
1532,0,Donald Harrison,Jazz
1533,0,Greater Vision,Religious
1537,0,Eric Prydz,Electronic
1544,0,Green Jelly,Pop/Rock
1551,0,Voodoo Glow Skulls,Pop/Rock
1558,0,Dos,Pop/Rock
1559,0,Mae,Pop/Rock
1566,0,Gary Wilson,Pop/Rock
1570,0,Don Omar,Latin
1572,0,Don Lamond,Jazz
1573,0,Floetry,R&B;
1577,0,John Parr,Pop/Rock
1578,0,Foxy Brown,Reggae
1579,0,Eric Serra,Stage & Screen
1581,0,Lee Roy Parnell,Country
1582,0,Jean-Jacques Perrey,Electronic
1591,0,Frederick Knight,R&B;
1593,0,LeftÃ¶ver Crack,Pop/Rock
1594,0,Jeff Lorber,Jazz
1605,0,Madball,Pop/Rock
1607,0,John Travolta,Pop/Rock
1618,0,Warne Marsh,Jazz
1620,0,Deicide,Pop/Rock
1626,0,Emmanuel,Latin
1632,0,Dorothy Norwood,Religious
1634,0,Dazz Band,R&B;
1636,0,Dorothy Loudon,Vocal
1639,0,Freestyle,Electronic
1655,0,Changing Faces,R&B;
1660,0,Halifax,Pop/Rock
1661,0,Denise LaSalle,Blues
1662,0,Dougie MacLean,Folk
1663,0,Johnny Bond,Country
1664,0,Cat Anderson,Jazz
1668,0,Johnny "Hammond" Smith,Jazz
1669,0,Erma Franklin,R&B;
1675,0,Lenny Welch,Pop/Rock
1678,0,Vickie Winans,Religious
1683,0,General Public,Pop/Rock
1689,0,Ernest Ranglin,Reggae
1690,0,Vicki Sue Robinson,R&B;
1692,0,Johnny Mandel,Jazz
1694,0,Max Richter,Classical
1696,0,VerÃ³nica Castro,Latin
1699,0,Wet,Pop/Rock
1700,0,Wet Wet Wet,Pop/Rock
1701,0,Victor Borge,Comedy/Spoken
1705,0,Wheatus,Pop/Rock
1711,0,Amy Millan,Pop/Rock
1721,0,Werly Fairburn,Pop/Rock
1725,0,DeVotchKa,Pop/Rock
1726,0,Dub Pistols,Electronic
1727,0,The Charlie Daniels Band,Country
1738,0,Wilbert Harrison,R&B;
1741,0,Lou Bega,Pop/Rock
1746,0,Johnny Guarnieri,Jazz
1752,0,Dick Hyman,Jazz
1757,0,Ricochet,Country
1758,0,Charlie Palmieri,Latin
1763,0,Russ Taff,Religious
1766,0,Joey McIntyre,Pop/Rock
1781,0,John Cooper Clarke,Pop/Rock
1782,0,John Coltrane Quartet,Jazz
1784,0,John Conlee,Country
1786,0,David Morales,Electronic
1791,0,John D. Loudermilk,Pop/Rock
1794,0,Jonathan Butler,Jazz
1800,0,Jane Olivor,Vocal
1806,0,Vitalic,Electronic
1807,0,Jorge Negrete,Latin
1811,0,Hot Action Cop,Pop/Rock
1814,0,John Handy,Jazz
1823,0,Vixen,Pop/Rock
1831,0,Machel Montano,Reggae
1836,0,Vitamin C,Pop/Rock
1841,0,Jeff Foxworthy,Comedy/Spoken
1844,0,Shadow,International
1849,0,Dead or Alive,Pop/Rock
1850,0,Big John Patton,Jazz
1855,0,Walter Hawkins,Religious
1860,0,Howard Huntsberry,R&B;
1870,0,David Wilcox,Folk
1874,0,Lord Creator,Reggae
1876,0,Roaring Lion,International
1877,0,John P. Kee,Religious
1878,0,Marisela,Latin
1893,0,Hugh Mundell,Reggae
1907,0,Deacon Blue,Pop/Rock
1908,0,Mark Ronson,Pop/Rock
1914,0,John Mayall & the Bluesbreakers,Blues
1916,0,Johnny Hates Jazz,Pop/Rock
1923,0,Johnny "Big Moose" Walker,Blues
1926,0,Johnny Lee,Country
1928,0,Leon Redbone,Pop/Rock
1932,0,Salaam Remi,R&B;
1950,0,LÃ©o FerrÃ©,Vocal
1953,0,Samiam,Pop/Rock
1956,0,The Derek Trucks Band,Pop/Rock
1957,0,Johnny Maestro,R&B;
1962,0,Rodney Dangerfield,Comedy/Spoken
1963,0,Deuter,New Age
1964,0,Liquid Tension Experiment,Pop/Rock
1965,0,Johnny Rodriguez,Country
1978,0,Roberto Torres,Latin
1982,0,Lisa Lisa,R&B;
1983,0,Love Battery,Pop/Rock
1988,0,Lisandro Meza,Latin
1989,0,Johnny Osbourne,Reggae
1998,0,White Town,Electronic
2000,0,Pedro the Lion,Pop/Rock
2006,0,Junior Byles,Reggae
2010,0,Joi,R&B;
2014,0,Diana King,Reggae
2015,0,Wayne Newton,Vocal
2016,0,Leon Haywood,R&B;
2017,0,Wayne Watson,Pop/Rock
2019,0,Junior Senior,Pop/Rock
2022,0,Leroy Van Dyke,Country
2025,0,Dick Haymes,Vocal
2028,0,Jon Anderson,Pop/Rock
2029,0,Wayne Toups,International
2034,0,Roger Waters,Pop/Rock
2036,0,Julee Cruise,Pop/Rock
2037,0,RÃ³isÃ­n Murphy,Pop/Rock
2042,0,Pepper Adams,Jazz
2046,0,Wilbur Ware,Jazz
2050,0,Lucy Pearl,R&B;
2051,0,Department S,Pop/Rock
2052,0,Percy Heath,Jazz
2053,0,Levi Stubbs,R&B;
2058,0,Justin Adams,R&B;
2064,0,Jordan Rudess,Pop/Rock
2068,0,Various Artists,Electronic
2069,0,Vanessa Paradis,Pop/Rock
2074,0,Dinah Shore,Vocal
2079,0,Life of Agony,Pop/Rock
2081,0,Vybz Kartel,Reggae
2093,0,Lighthouse,Pop/Rock
2101,0,Marilyn McCoo,R&B;
2105,0,JosÃ© Alfredo JimÃ©nez,Latin
2106,0,DiÃ³medes DÃ­az,Country
2108,0,Diego Torres,Latin
2113,0,Homer & Jethro,Country
2116,0,Maria Rita,Latin
2124,0,Peter Knight,Vocal
2128,0,Los Alegres de TerÃ¡n,Latin
2133,0,Jerry Garcia Band,Pop/Rock
2138,0,Jess Stacy,Jazz
2139,0,Rob Halford,Pop/Rock
2142,0,Loggins & Messina,Pop/Rock
2143,0,Roachford,Pop/Rock
2146,0,Sabu Martinez,Latin
2150,0,Lola BeltrÃ¡n,Latin
2155,0,Gyptian,Reggae
2163,0,Mark Harris,Religious
2164,0,Marion Meadows,Jazz
2166,0,Robbie Dupree,Pop/Rock
2169,0,Robert Mirabal,International
2170,0,Jesse Powell,R&B;
2175,0,Los Ãngeles Negros,Latin
2179,0,Philip Aaberg,New Age
2181,0,Calle 13,Latin
2183,0,Platinum Blonde,Pop/Rock
2189,0,Los Huracanes del Norte,Latin
2210,0,Rose Maddox,Country
2218,0,Rockwell,R&B;
2220,0,Joyce,Latin
2226,0,Rod Temperton,R&B;
2234,0,Lisa Gerrard,Pop/Rock
2238,0,Judy Kuhn,Pop/Rock
2241,0,Jimmy Bryant,Country
2243,0,Lionel Cartwright,Country
2247,0,Plastilina Mosh,Pop/Rock
2249,0,Sasha,Pop/Rock
2250,0,Kaleidoscope,Pop/Rock
2256,0,Santo & Johnny,Pop/Rock
2259,0,Poi Dog Pondering,Pop/Rock
2262,0,Rufus & Chaka Khan,R&B;
2264,0,Urbie Green,Jazz
2266,0,Judge,Pop/Rock
2273,0,Rick Derringer,Pop/Rock
2276,0,Running Wild,Pop/Rock
2280,0,Roger Sanchez,Electronic
2281,0,Junior Kelly,Reggae
2283,0,Lucky Ali,International
2290,0,Lisette Melendez,Pop/Rock
2294,0,Percy Faith,Easy Listening
