id,community_id,genre
2390,0,Religious
2391,0,Pop/Rock
2394,0,Pop/Rock
2399,0,Pop/Rock
2404,0,Pop/Rock
2406,0,Pop/Rock
2407,0,Pop/Rock
2408,0,Pop/Rock
2409,0,Pop/Rock
2415,0,Pop/Rock
2425,0,Pop/Rock
2428,0,New Age
2432,0,Pop/Rock
2433,0,Pop/Rock
2434,0,Pop/Rock
2436,0,Pop/Rock
2438,0,Pop/Rock
2439,0,Pop/Rock
2445,0,Pop/Rock
2447,0,Pop/Rock
2449,0,Pop/Rock
2461,0,Pop/Rock
2464,0,Pop/Rock
2471,0,Pop/Rock
2473,0,Pop/Rock
2478,0,Pop/Rock
2479,0,Pop/Rock
2481,0,Pop/Rock
2482,0,Pop/Rock
2485,0,Pop/Rock
2491,0,Pop/Rock
2494,0,Pop/Rock
2496,0,Pop/Rock
2497,0,Pop/Rock
2498,0,Pop/Rock
2504,0,Pop/Rock
2505,0,Pop/Rock
2506,0,Pop/Rock
2511,0,Pop/Rock
2518,0,Pop/Rock
2521,0,Pop/Rock
2522,0,Pop/Rock
2523,0,Latin
2524,0,Pop/Rock
2530,0,Pop/Rock
2531,0,Pop/Rock
2532,0,Pop/Rock
2534,0,Pop/Rock
2535,0,Pop/Rock
2539,0,Pop/Rock
2543,0,Pop/Rock
2544,0,Pop/Rock
2547,0,Pop/Rock
2551,0,Pop/Rock
2560,0,Pop/Rock
2564,0,Pop/Rock
2566,0,Electronic
2567,0,Pop/Rock
2569,0,Pop/Rock
2573,0,Pop/Rock
2575,0,Pop/Rock
2580,0,Pop/Rock
2585,0,Pop/Rock
2591,0,Pop/Rock
2598,0,New Age
2599,0,Pop/Rock
2601,0,Pop/Rock
2609,0,Pop/Rock
2612,0,Electronic
2614,0,Pop/Rock
2617,0,Pop/Rock
2619,0,Pop/Rock
2621,0,Pop/Rock
2622,0,Pop/Rock
2627,0,Pop/Rock
2629,0,Pop/Rock
2630,0,Pop/Rock
2632,0,Pop/Rock
2636,0,Pop/Rock
2640,0,Pop/Rock
2642,0,Pop/Rock
2644,0,Electronic
2646,0,Pop/Rock
2648,0,Pop/Rock
2655,0,Pop/Rock
2656,0,Pop/Rock
2663,0,Pop/Rock
2664,0,Pop/Rock
2666,0,Pop/Rock
2667,0,Pop/Rock
2671,0,Pop/Rock
2677,0,Pop/Rock
2685,0,Pop/Rock
2687,0,Pop/Rock
2699,0,Pop/Rock
2700,0,Pop/Rock
2703,0,Pop/Rock
2704,0,Pop/Rock
2705,0,Pop/Rock
2713,0,Pop/Rock
2714,0,Pop/Rock
2715,0,Pop/Rock
2718,0,Pop/Rock
2722,0,Pop/Rock
2723,0,Pop/Rock
2724,0,Pop/Rock
2725,0,Pop/Rock
2726,0,Pop/Rock
2728,0,Pop/Rock
2731,0,R&B;
2739,0,Pop/Rock
2755,0,Pop/Rock
2757,0,Pop/Rock
2758,0,Pop/Rock
2763,0,Pop/Rock
2764,0,Pop/Rock
2766,0,Pop/Rock
2768,0,Pop/Rock
2769,0,Pop/Rock
2770,0,Pop/Rock
2772,0,Pop/Rock
2773,0,Electronic
2774,0,Pop/Rock
2775,0,Pop/Rock
2776,0,Pop/Rock
2778,0,Pop/Rock
2779,0,Pop/Rock
2782,0,Pop/Rock
2784,0,Pop/Rock
2785,0,Pop/Rock
2789,0,Pop/Rock
2797,0,Pop/Rock
2798,0,Pop/Rock
2801,0,Pop/Rock
2802,0,Pop/Rock
2804,0,Pop/Rock
2808,0,Electronic
2809,0,Pop/Rock
2812,0,Pop/Rock
2813,0,Pop/Rock
2814,0,Pop/Rock
2815,0,Pop/Rock
2819,0,Pop/Rock
2823,0,Pop/Rock
2824,0,Pop/Rock
2826,0,Pop/Rock
2834,0,Pop/Rock
2838,0,Pop/Rock
2839,0,Pop/Rock
2845,0,Pop/Rock
2849,0,Pop/Rock
2850,0,Pop/Rock
2853,0,Pop/Rock
2856,0,Pop/Rock
2857,0,Pop/Rock
2858,0,Pop/Rock
2860,0,Pop/Rock
2862,0,Avant-Garde
2865,0,Pop/Rock
2866,0,Pop/Rock
2867,0,Pop/Rock
2868,0,Pop/Rock
2869,0,Pop/Rock
2873,0,Pop/Rock
2875,0,Reggae
2878,0,Electronic
2881,0,Pop/Rock
2887,0,Pop/Rock
2888,0,Pop/Rock
2890,0,Pop/Rock
2891,0,Pop/Rock
2897,0,Pop/Rock
2898,0,Pop/Rock
2900,0,Pop/Rock
2901,0,Pop/Rock
2902,0,Pop/Rock
2903,0,Pop/Rock
2904,0,Pop/Rock
2905,0,Electronic
2909,0,Pop/Rock
2911,0,Pop/Rock
2915,0,Pop/Rock
2916,0,Pop/Rock
2917,0,Pop/Rock
2918,0,Pop/Rock
2921,0,Pop/Rock
2923,0,Pop/Rock
2924,0,Pop/Rock
2925,0,Pop/Rock
2926,0,Pop/Rock
2928,0,Pop/Rock
2929,0,Pop/Rock
2931,0,Pop/Rock
2933,0,Pop/Rock
2934,0,Pop/Rock
2936,0,Pop/Rock
2937,0,Pop/Rock
2939,0,Pop/Rock
2940,0,Electronic
2941,0,Pop/Rock
2942,0,Unknown
2947,0,Electronic
2948,0,Pop/Rock
2949,0,International
2954,0,Pop/Rock
2955,0,Pop/Rock
2957,0,Pop/Rock
2958,0,New Age
2960,0,Pop/Rock
2962,0,Pop/Rock
2963,0,Pop/Rock
2964,0,Pop/Rock
2965,0,Pop/Rock
2968,0,Pop/Rock
2969,0,Pop/Rock
2974,0,Pop/Rock
2975,0,Pop/Rock
2976,0,Pop/Rock
2977,0,Pop/Rock
2979,0,Pop/Rock
2981,0,Pop/Rock
2983,0,Pop/Rock
2984,0,Electronic
2985,0,Pop/Rock
2986,0,Pop/Rock
2987,0,Pop/Rock
2992,0,Pop/Rock
2994,0,Electronic
2996,0,Pop/Rock
3001,0,Pop/Rock
3003,0,Pop/Rock
3004,0,Pop/Rock
3009,0,Electronic
3011,0,Pop/Rock
3012,0,Avant-Garde
3015,0,Pop/Rock
3017,0,Pop/Rock
3018,0,Pop/Rock
3019,0,Pop/Rock
3020,0,Pop/Rock
3023,0,Electronic
3027,0,Pop/Rock
3029,0,Pop/Rock
3030,0,Pop/Rock
3031,0,Pop/Rock
3032,0,Pop/Rock
3033,0,Pop/Rock
3034,0,Pop/Rock
3035,0,Pop/Rock
3036,0,Pop/Rock
3039,0,Pop/Rock
3050,0,Pop/Rock
3052,0,Pop/Rock
3053,0,R&B;
3054,0,Pop/Rock
3058,0,Pop/Rock
3061,0,Pop/Rock
3063,0,Pop/Rock
3067,0,Pop/Rock
3068,0,Pop/Rock
3074,0,Pop/Rock
3077,0,Pop/Rock
3080,0,Pop/Rock
3082,0,Pop/Rock
3085,0,Pop/Rock
3093,0,Pop/Rock
3101,0,Pop/Rock
3102,0,Pop/Rock
3103,0,Pop/Rock
3104,0,Pop/Rock
3105,0,Pop/Rock
3108,0,Pop/Rock
3109,0,Pop/Rock
3118,0,Pop/Rock
3119,0,Pop/Rock
3122,0,Pop/Rock
3126,0,Pop/Rock
3127,0,Pop/Rock
3133,0,Pop/Rock
3134,0,Pop/Rock
3135,0,Pop/Rock
3138,0,Pop/Rock
3139,0,Pop/Rock
3141,0,Pop/Rock
3142,0,Pop/Rock
3148,0,Pop/Rock
3149,0,Pop/Rock
3155,0,Latin
3156,0,Pop/Rock
3158,0,Pop/Rock
3160,0,Pop/Rock
3161,0,Pop/Rock
3167,0,Pop/Rock
3169,0,Pop/Rock
3173,0,Pop/Rock
3178,0,Pop/Rock
3181,0,Pop/Rock
3182,0,Pop/Rock
3186,0,Pop/Rock
3188,0,Pop/Rock
3189,0,Pop/Rock
3196,0,Pop/Rock
3198,0,Pop/Rock
3199,0,Pop/Rock
3200,0,Pop/Rock
3201,0,Pop/Rock
3202,0,Pop/Rock
3205,0,Pop/Rock
3206,0,Pop/Rock
3211,0,Pop/Rock
3212,0,Pop/Rock
3213,0,Pop/Rock
3214,0,Pop/Rock
3219,0,Pop/Rock
3221,0,Pop/Rock
3222,0,Pop/Rock
3224,0,Pop/Rock
3227,0,Pop/Rock
3229,0,Pop/Rock
3230,0,Pop/Rock
3232,0,Pop/Rock
3233,0,Pop/Rock
3240,0,Pop/Rock
3241,0,Pop/Rock
3242,0,Pop/Rock
3244,0,Pop/Rock
3245,0,Electronic
3246,0,Pop/Rock
3248,0,Pop/Rock
3249,0,Pop/Rock
3254,0,Pop/Rock
3257,0,Pop/Rock
3259,0,Pop/Rock
3261,0,Pop/Rock
3264,0,Pop/Rock
3266,0,Pop/Rock
3269,0,Pop/Rock
3270,0,Pop/Rock
3274,0,Pop/Rock
3277,0,Pop/Rock
3278,0,Pop/Rock
3279,0,Pop/Rock
3285,0,Pop/Rock
3288,0,Pop/Rock
3300,0,Pop/Rock
3302,0,Pop/Rock
3306,0,Pop/Rock
3308,0,Pop/Rock
3309,0,Pop/Rock
3310,0,Pop/Rock
3311,0,Pop/Rock
3313,0,Pop/Rock
3314,0,Pop/Rock
3323,0,Pop/Rock
3324,0,Pop/Rock
3326,0,Pop/Rock
3331,0,Pop/Rock
3332,0,Electronic
3335,0,Electronic
3336,0,Pop/Rock
3337,0,Pop/Rock
3338,0,Pop/Rock
3340,0,Pop/Rock
3345,0,Pop/Rock
3346,0,Pop/Rock
3350,0,Pop/Rock
3351,0,Pop/Rock
3352,0,Religious
3353,0,Pop/Rock
3358,0,Pop/Rock
3359,0,Pop/Rock
3363,0,Pop/Rock
3364,0,Pop/Rock
3365,0,Pop/Rock
3367,0,Avant-Garde
3368,0,Pop/Rock
3370,0,Pop/Rock
3372,0,Pop/Rock
3375,0,Pop/Rock
3377,0,Pop/Rock
3379,0,Pop/Rock
3380,0,Electronic
3382,0,Pop/Rock
3386,0,Pop/Rock
3389,0,Pop/Rock
3393,0,Pop/Rock
3394,0,Pop/Rock
3396,0,Pop/Rock
3400,0,Pop/Rock
3403,0,Pop/Rock
3407,0,Electronic
3410,0,Pop/Rock
3411,0,Pop/Rock
3413,0,Electronic
3424,0,Pop/Rock
3426,0,Pop/Rock
3427,0,Pop/Rock
3434,0,Pop/Rock
3435,0,Pop/Rock
3436,0,Pop/Rock
3439,0,Pop/Rock
3441,0,Pop/Rock
3442,0,Pop/Rock
3445,0,Pop/Rock
3446,0,Pop/Rock
3447,0,Pop/Rock
3448,0,Pop/Rock
3453,0,Pop/Rock
3460,0,Pop/Rock
3461,0,Pop/Rock
3462,0,Pop/Rock
3463,0,Pop/Rock
3469,0,Pop/Rock
3470,0,Pop/Rock
3473,0,Pop/Rock
3475,0,Pop/Rock
3477,0,Pop/Rock
3480,0,Pop/Rock
3481,0,Electronic
3486,0,Pop/Rock
3489,0,Pop/Rock
3490,0,Pop/Rock
3491,0,Pop/Rock
3493,0,Pop/Rock
3496,0,Pop/Rock
3497,0,Pop/Rock
3498,0,Pop/Rock
3499,0,Pop/Rock
3503,0,Pop/Rock
3504,0,Pop/Rock
3505,0,Pop/Rock
3506,0,Pop/Rock
3522,0,Pop/Rock
3523,0,Pop/Rock
3525,0,Pop/Rock
3526,0,Pop/Rock
3531,0,Pop/Rock
3532,0,Pop/Rock
3533,0,Pop/Rock
3537,0,Pop/Rock
3539,0,Pop/Rock
3540,0,Pop/Rock
3542,0,Pop/Rock
3546,0,Pop/Rock
3547,0,Pop/Rock
3549,0,Pop/Rock
3553,0,Electronic
3557,0,Pop/Rock
3558,0,Pop/Rock
3564,0,Pop/Rock
3569,0,Pop/Rock
3573,0,Pop/Rock
3575,0,Pop/Rock
3578,0,Electronic
3579,0,Pop/Rock
3583,0,Pop/Rock
3584,0,Pop/Rock
3587,0,Pop/Rock
3588,0,Pop/Rock
3590,0,Pop/Rock
3592,0,Pop/Rock
3594,0,Pop/Rock
3597,0,Pop/Rock
3605,0,Pop/Rock
3606,0,Pop/Rock
3609,0,Pop/Rock
3611,0,Pop/Rock
3614,0,Pop/Rock
3620,0,Pop/Rock
3621,0,Pop/Rock
3622,0,Electronic
3623,0,Pop/Rock
3624,0,Pop/Rock
3625,0,Pop/Rock
3627,0,Pop/Rock
3630,0,Pop/Rock
3631,0,Pop/Rock
3636,0,Pop/Rock
3642,0,Pop/Rock
3646,0,Pop/Rock
3651,0,Pop/Rock
3652,0,Pop/Rock
3654,0,Pop/Rock
3657,0,Pop/Rock
3658,0,Pop/Rock
3660,0,Pop/Rock
3663,0,Folk
3665,0,Pop/Rock
3669,0,Pop/Rock
3670,0,Pop/Rock
3673,0,Pop/Rock
3676,0,Pop/Rock
3677,0,Pop/Rock
3681,0,Pop/Rock
3682,0,Pop/Rock
3686,0,Pop/Rock
3687,0,Pop/Rock
3689,0,Pop/Rock
3690,0,Pop/Rock
3694,0,Pop/Rock
3695,0,Pop/Rock
3699,0,Pop/Rock
3711,0,Pop/Rock
3718,0,Pop/Rock
3722,0,New Age
3733,0,Pop/Rock
3737,0,Pop/Rock
3740,0,Pop/Rock
3741,0,Pop/Rock
3747,0,Pop/Rock
3748,0,Pop/Rock
3749,0,Pop/Rock
3752,0,Pop/Rock
3758,0,Electronic
3759,0,Electronic
3761,0,Pop/Rock
3767,0,Pop/Rock
3769,0,Pop/Rock
3773,0,Pop/Rock
3775,0,New Age
3779,0,Pop/Rock
3783,0,Pop/Rock
3785,0,Pop/Rock
3790,0,Pop/Rock
3797,0,Electronic
3802,0,Pop/Rock
3803,0,Pop/Rock
3804,0,Pop/Rock
3808,0,Pop/Rock
3810,0,Pop/Rock
3811,0,Pop/Rock
3813,0,Electronic
3815,0,Pop/Rock
3816,0,Pop/Rock
3817,0,Pop/Rock
3818,0,Pop/Rock
3823,0,Pop/Rock
3829,0,Pop/Rock
3830,0,Pop/Rock
3831,0,Pop/Rock
3835,0,Pop/Rock
3836,0,Pop/Rock
3839,0,Pop/Rock
3842,0,R&B;
3844,0,Pop/Rock
3849,0,Pop/Rock
3850,0,Pop/Rock
3851,0,Pop/Rock
3853,0,Pop/Rock
3862,0,Pop/Rock
3864,0,Pop/Rock
3865,0,Pop/Rock
3870,0,Pop/Rock
3872,0,Pop/Rock
3873,0,Pop/Rock
3877,0,Pop/Rock
3881,0,Pop/Rock
3885,0,Pop/Rock
3886,0,Pop/Rock
3889,0,Pop/Rock
3893,0,Pop/Rock
3894,0,Pop/Rock
3895,0,Pop/Rock
3898,0,Pop/Rock
3900,0,Pop/Rock
3905,0,Pop/Rock
3908,0,Religious
3910,0,Pop/Rock
3912,0,Pop/Rock
3917,0,Avant-Garde
3918,0,Pop/Rock
3919,0,Pop/Rock
3920,0,R&B;
3921,0,Pop/Rock
3924,0,Pop/Rock
3926,0,Pop/Rock
3928,0,Pop/Rock
3930,0,Pop/Rock
3931,0,Pop/Rock
3932,0,Pop/Rock
3934,0,Pop/Rock
3935,0,Pop/Rock
3936,0,Pop/Rock
3938,0,Electronic
3940,0,Pop/Rock
3943,0,Pop/Rock
3945,0,Pop/Rock
3949,0,Pop/Rock
3950,0,Latin
3953,0,Pop/Rock
3954,0,Pop/Rock
3955,0,Pop/Rock
3958,0,Pop/Rock
3961,0,Pop/Rock
3965,0,Pop/Rock
3967,0,Pop/Rock
3968,0,Pop/Rock
3970,0,Pop/Rock
3971,0,Pop/Rock
3972,0,Pop/Rock
3973,0,Pop/Rock
3975,0,Pop/Rock
3982,0,Pop/Rock
3983,0,Pop/Rock
3984,0,Pop/Rock
3991,0,Classical
3992,0,Pop/Rock
3996,0,Pop/Rock
3997,0,Pop/Rock
3999,0,Pop/Rock
4001,0,Pop/Rock
4005,0,Electronic
4006,0,Pop/Rock
4010,0,Pop/Rock
4013,0,Electronic
4015,0,Pop/Rock
4016,0,Pop/Rock
4019,0,Pop/Rock
4020,0,Pop/Rock
4023,0,Pop/Rock
4024,0,Pop/Rock
4029,0,Pop/Rock
4030,0,Pop/Rock
4032,0,Pop/Rock
4033,0,Pop/Rock
4042,0,Pop/Rock
4043,0,Pop/Rock
4047,0,Pop/Rock
4048,0,Pop/Rock
4052,0,Pop/Rock
4056,0,Pop/Rock
4066,0,Pop/Rock
4068,0,Pop/Rock
4069,0,Pop/Rock
4070,0,Pop/Rock
4071,0,Pop/Rock
4072,0,Pop/Rock
4077,0,R&B;
4078,0,R&B;
4081,0,Pop/Rock
4088,0,Pop/Rock
4090,0,Pop/Rock
4091,0,Pop/Rock
4092,0,Pop/Rock
4095,0,Pop/Rock
4096,0,Pop/Rock
4101,0,Pop/Rock
4105,0,Pop/Rock
4108,0,Pop/Rock
4109,0,Pop/Rock
4110,0,Pop/Rock
4112,0,Pop/Rock
4114,0,Pop/Rock
4115,0,Pop/Rock
4117,0,Pop/Rock
4119,0,Pop/Rock
4122,0,Pop/Rock
4125,0,Pop/Rock
4129,0,Pop/Rock
4134,0,Pop/Rock
4136,0,Pop/Rock
4140,0,Pop/Rock
4142,0,Pop/Rock
4143,0,Pop/Rock
4144,0,Pop/Rock
4149,0,Pop/Rock
4150,0,Pop/Rock
4153,0,Pop/Rock
4156,0,Electronic
4157,0,Pop/Rock
4160,0,Pop/Rock
4162,0,Pop/Rock
4164,0,Pop/Rock
4165,0,Pop/Rock
4167,0,Pop/Rock
4171,0,Pop/Rock
4172,0,Pop/Rock
4175,0,Pop/Rock
4176,0,Pop/Rock
4177,0,Electronic
4178,0,Pop/Rock
4181,0,Pop/Rock
4182,0,Pop/Rock
4187,0,Pop/Rock
4192,0,Pop/Rock
4195,0,Pop/Rock
4197,0,Pop/Rock
4203,0,Pop/Rock
4205,0,Pop/Rock
4207,0,Pop/Rock
4208,0,Pop/Rock
4209,0,Pop/Rock
4213,0,Reggae
4215,0,Pop/Rock
4216,0,Avant-Garde
4222,0,Pop/Rock
4223,0,Pop/Rock
4224,0,Pop/Rock
4225,0,Pop/Rock
4226,0,Pop/Rock
4227,0,Pop/Rock
4228,0,Pop/Rock
4231,0,Pop/Rock
4237,0,Pop/Rock
4238,0,Pop/Rock
4239,0,Pop/Rock
4242,0,Electronic
4244,0,Pop/Rock
4248,0,Pop/Rock
4251,0,Pop/Rock
4253,0,Pop/Rock
4254,0,Pop/Rock
4263,0,Pop/Rock
4275,0,Pop/Rock
4276,0,Pop/Rock
4278,0,Pop/Rock
4282,0,Pop/Rock
4283,0,Pop/Rock
4288,0,Pop/Rock
4289,0,Pop/Rock
4291,0,Pop/Rock
4293,0,Pop/Rock
4294,0,Pop/Rock
4303,0,Pop/Rock
4307,0,Pop/Rock
4317,0,Pop/Rock
4321,0,Pop/Rock
4325,0,Pop/Rock
4330,0,Pop/Rock
4331,0,Pop/Rock
4333,0,Stage & Screen
4334,0,Pop/Rock
4336,0,Pop/Rock
4337,0,Pop/Rock
4339,0,Pop/Rock
4340,0,Electronic
4343,0,Pop/Rock
4350,0,Pop/Rock
4352,0,Electronic
4357,0,Religious
4362,0,Pop/Rock
4363,0,Pop/Rock
4367,0,Pop/Rock
4369,0,Pop/Rock
4371,0,Classical
4374,0,Pop/Rock
4375,0,Pop/Rock
4377,0,Pop/Rock
4379,0,Pop/Rock
4382,0,Pop/Rock
4384,0,Pop/Rock
4386,0,Pop/Rock
4389,0,Pop/Rock
4396,0,Pop/Rock
4398,0,Pop/Rock
4401,0,Pop/Rock
4406,0,Electronic
4411,0,Electronic
4419,0,Pop/Rock
4422,0,Pop/Rock
4424,0,Pop/Rock
4428,0,Pop/Rock
4430,0,Pop/Rock
4432,0,Pop/Rock
4436,0,Electronic
4447,0,Pop/Rock
4449,0,Electronic
4453,0,Pop/Rock
4457,0,Pop/Rock
4460,0,Pop/Rock
4467,0,Pop/Rock
4470,0,Pop/Rock
4472,0,Pop/Rock
4479,0,Pop/Rock
4487,0,Pop/Rock
4491,0,Pop/Rock
4493,0,Pop/Rock
4498,0,Pop/Rock
4507,0,Pop/Rock
4511,0,Pop/Rock
4525,0,Pop/Rock
4528,0,Pop/Rock
4529,0,Pop/Rock
4533,0,Pop/Rock
4536,0,Pop/Rock
4541,0,Electronic
4552,0,Pop/Rock
4560,0,Pop/Rock
4563,0,Pop/Rock
4567,0,Pop/Rock
4572,0,Pop/Rock
4577,0,Pop/Rock
4578,0,Pop/Rock
4585,0,Pop/Rock
4591,0,Pop/Rock
4592,0,Pop/Rock
4594,0,Pop/Rock
4598,0,Pop/Rock
4599,0,Pop/Rock
4601,0,Pop/Rock
4605,0,Pop/Rock
4608,0,Pop/Rock
4611,0,Electronic
4612,0,Pop/Rock
4613,0,Pop/Rock
4614,0,Pop/Rock
4615,0,Pop/Rock
4616,0,Pop/Rock
4617,0,Pop/Rock
4618,0,Pop/Rock
4620,0,Pop/Rock
4626,0,Pop/Rock
4629,0,Pop/Rock
4630,0,Pop/Rock
4632,0,Pop/Rock
4633,0,Pop/Rock
4635,0,Pop/Rock
4642,0,Pop/Rock
4643,0,Pop/Rock
4653,0,Pop/Rock
4657,0,Pop/Rock
4661,0,Classical
4663,0,Pop/Rock
4664,0,Pop/Rock
4666,0,Pop/Rock
4669,0,R&B;
4672,0,Pop/Rock
4674,0,Pop/Rock
4676,0,Pop/Rock
4679,0,Electronic
4680,0,Pop/Rock
4681,0,Electronic
4682,0,Pop/Rock
4684,0,Electronic
4685,0,Pop/Rock
4686,0,Pop/Rock
4689,0,Pop/Rock
4691,0,Pop/Rock
4695,0,Pop/Rock
4696,0,Pop/Rock
4697,0,Pop/Rock
4699,0,Pop/Rock
4700,0,Pop/Rock
4701,0,Pop/Rock
4704,0,Pop/Rock
4705,0,Pop/Rock
4707,0,Pop/Rock
4709,0,Pop/Rock
4710,0,Pop/Rock
4711,0,Pop/Rock
4719,0,Pop/Rock
4723,0,Pop/Rock
4726,0,Pop/Rock
4730,0,Pop/Rock
4731,0,Pop/Rock
4732,0,Pop/Rock
4736,0,International
4737,0,Pop/Rock
4746,0,Pop/Rock
4748,0,Pop/Rock
4749,0,Pop/Rock
4757,0,Pop/Rock
4758,0,Jazz
4761,0,Pop/Rock
4764,0,Pop/Rock
4768,0,Pop/Rock
4772,0,Pop/Rock
4774,0,Pop/Rock
4778,0,Pop/Rock
4779,0,Pop/Rock
4780,0,Pop/Rock
4782,0,Stage & Screen
4783,0,Pop/Rock
4789,0,Pop/Rock
4794,0,Pop/Rock
4797,0,Pop/Rock
4800,0,Pop/Rock
4801,0,Pop/Rock
4802,0,Pop/Rock
4804,0,Electronic
4807,0,Pop/Rock
4812,0,Pop/Rock
4815,0,Pop/Rock
4821,0,Pop/Rock
4823,0,Pop/Rock
4824,0,Pop/Rock
4825,0,Pop/Rock
4826,0,Pop/Rock
4827,0,Pop/Rock
4829,0,Pop/Rock
4831,0,Pop/Rock
4837,0,Pop/Rock
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,384
385,385
386,386
387,387
388,388
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,398
399,399
400,400
401,401
402,402
403,403
404,404
405,405
406,406
407,407
408,408
409,409
410,410
411,411
412,412
413,413
414,414
415,415
416,416
417,417
418,418
419,419
420,420
421,421
422,422
423,423
424,424
425,425
426,426
427,427
428,428
429,429
430,430
431,431
432,432
433,433
434,434
435,435
436,436
437,437
438,438
439,439
440,440
441,441
442,442
443,443
444,444
445,445
446,446
447,447
448,448
449,449
450,450
451,451
452,452
453,453
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,463
464,464
465,465
466,466
467,467
468,468
469,469
470,470
471,471
472,472
473,473
474,474
475,475
476,476
477,477
478,478
479,479
480,480
481,481
482,482
483,483
484,484
485,485
486,486
487,487
488,488
489,489
490,490
491,491
492,492
493,493
494,494
495,495
496,496
497,497
498,498
499,499
500,500
501,501
502,502
503,503
504,504
505,505
506,506
507,507
508,508
509,509
510,510
511,511
512,512
513,513
514,514
515,515
516,516
517,517
518,518
519,519
520,520
521,521
522,522
523,523
524,524
525,525
526,526
527,527
528,528
529,529
530,530
531,531
532,532
533,533
534,534
535,535
536,536
537,537
538,538
539,539
540,540
541,541
542,542
543,543
544,544
545,545
546,546
547,547
548,548
549,549
550,550
551,551
552,552
553,553
554,554
555,555
556,556
557,557
558,558
559,559
560,560
561,561
562,562
563,563
564,564
565,565
566,566
567,567
568,568
569,569
570,570
571,571
572,572
573,573
574,574
575,575
576,576
577,577
578,578
579,579
580,580
581,581
582,582
583,583
584,584
585,585
586,586
587,587
588,588
589,589
590,590
591,591
592,592
593,593
594,594
595,595
596,596
597,597
598,598
599,599
600,600
601,601
602,602
603,603
604,604
605,605
606,606
607,607
608,608
609,609
610,610
611,611
612,612
613,613
614,614
615,615
616,616
617,617
618,618
619,619
620,620
621,621
622,622
623,623
624,624
625,625
626,626
627,627
628,628
629,629
630,630
631,631
632,632
633,633
634,634
635,635
636,636
637,637
638,638
639,639
640,640
641,641
642,642
643,643
644,644
645,645
646,646
647,647
648,648
649,649
650,650
651,651
652,652
653,653
654,654
655,655
656,656
657,657
658,658
