artist_name,artist_id,genre,katz,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity
Carolyn Hester,149166,Folk,1.92997,0.383,0.108,0.0975,104.979,-14.348,1,6,0.92,2.43E-06,0.111,0.0367,138067,27
Leaf Hound,150181,Pop/Rock,333.954355,0.257,0.818,0.741,165.154,-4.904,1,2,0.00531,0.000242,0.33,0.0909,190533,32
Tosca,150998,Vocal,0.25,0.733,0.561,0.568,94.999,-10.687,0,0,0.575,0.872,0.131,0.0464,364453,49
Grayson Hugh,153129,R&B;,1403.261359,0.837,0.383,0.776,95.076,-13.166,1,10,0.702,1.26E-06,0.0625,0.0312,258400,46
Frente!,153630,Pop/Rock,2988.482915,0.738,0.198,0.682,123.158,-10.919,1,1,0.906,0,0.105,0.0625,119813,52
Geddy Lee,153933,Pop/Rock,208.78798,0.602,0.39,0.638,149.646,-15.184,1,9,0.219,0,0.113,0.565,286507,24
Fozzy,156122,Pop/Rock,18099.48427,0.418,0.907,0.473,99.17,-3.675,1,0,0.000101,0.000433,0.346,0.0584,250793,64
Eric Heatherly,156749,Country,317.134285,0.76,0.644,0.779,99.954,-8.971,1,1,0.07,0.0000191,0.155,0.0431,209440,45
Greg Phillinganes,157063,R&B;,142.811155,0.625,0.5,0.777,202.318,-9.104,1,7,0.183,3.37E-06,0.0378,0.0873,326613,43
Gavin Friday,158765,Pop/Rock,1052.158369,0.612,0.588,0.529,102.999,-10.15,1,11,0.149,0.831,0.258,0.027,366440,41
Bebo Norman,159312,Religious,0,0.406,0.443,0.104,101.207,-8.991,1,9,0.0736,0,0.262,0.0277,265613,41
Franco,159406,International,0,0.7985,0.5325,0.6505,104.0095,-10.1775,0,11,0.3415,7.90E-06,0.112,0.16115,348420,41
Further Seems Forever,159410,Pop/Rock,0,0.339,0.947,0.265,143.864,-3.812,1,1,0.000199,0.00313,0.423,0.0691,192293,38
Shadows Fall,159655,Pop/Rock,119310.3643,0.427,0.938,0.502,181.91,-3.828,0,10,0.000048,0.00133,0.079,0.0706,298333,47
Frank Foster,161637,Jazz,6.527854,0.557,0.811,0.928,170.866,-6.263,1,3,0.15,3.67E-06,0.0846,0.107,232187,51
Tamba Trio,161830,Latin,18.564193,0.697,0.595,0.748,83.561,-12.136,1,9,0.717,0,0.098,0.252,160000,33
Feargal Sharkey,163256,Pop/Rock,924.430849,0.653,0.884,0.762,104.647,-10.224,1,10,0.417,0,0.318,0.0444,281800,58
Exhorder,163386,Pop/Rock,7696.278721,0.332,0.992,0.185,135.08,-5.57,1,9,3.37E-06,0.419,0.135,0.109,368840,37
Ben Lee,163570,Pop/Rock,28495.57419,0.756,0.73,0.917,115.977,-5.292,1,11,0.0224,0.0000124,0.139,0.032,254107,57
Manos Hadjidakis,163835,Stage & Screen,0,0.437,0.371,0.507,136.411,-10.648,0,2,0.75,0.121,0.0964,0.0291,179840,27
Electric Wizard,164175,Pop/Rock,14442.05818,0.0811,0.658,0.251,62.825,-6.804,1,11,0.0000141,0.903,0.111,0.051,523333,46
Chapterhouse,165294,Pop/Rock,5909.117213,0.23,0.94,0.21,77.78,-7.052,1,2,0.000126,0.161,0.358,0.0639,258760,35
Franke & the Knockouts,165354,Pop/Rock,415.911988,0.598,0.848,0.714,144.562,-6.934,1,9,0.0151,0.00545,0.0748,0.042,251293,39
Eddie & the Hot Rods,165736,Pop/Rock,353.753297,0.327,0.868,0.411,147.803,-5.74,1,4,0.0012,0.116,0.0827,0.0733,260000,29
Charlie Barnet,166767,Jazz,0.335568,0.357,0.13,0.0879,87.045,-13.235,1,5,0.979,0.011,0.338,0.0378,197160,7
ESG,167386,R&B;,292.006377,0.696,0.639,0.9,138.783,-10.037,1,6,0.00029,0.533,0.103,0.0818,177400,46
Downset,168110,Pop/Rock,15780.43804,0.58,0.93,0.534,97.917,-5.719,1,1,0.0128,0,0.102,0.12,144267,42
Felix da Housecat,169239,Electronic,2817.76318,0.811,0.792,0.653,128.021,-7.1,0,11,0.152,0.0131,0.396,0.0454,275480,57
Carnivore,169317,Pop/Rock,0,0.348,0.837,0.0712,104.981,-8.388,0,10,0.0000292,0.746,0.103,0.0436,448493,33
Frankie Paul,169526,Reggae,144.685859,0.596,0.557,0.738,79.725,-8.433,0,0,0.0167,0.0000159,0.249,0.152,209293,28
Luther Allison,169856,Blues,20.607245,0.639,0.496,0.467,140.394,-6.844,0,1,0.713,0.254,0.0545,0.0375,445533,41
Eddie Henderson,169948,Jazz,112.763349,0.661,0.608,0.962,87.174,-9.516,0,10,0.378,0.163,0.0823,0.0291,292133,35
Tygers of Pan Tang,170228,Pop/Rock,0,0.542,0.925,0.419,143.156,-5.357,1,9,0.0137,0,0.49,0.0871,124960,35
Eddie Holland,170625,R&B;,10.227668,0.671,0.681,0.866,121.749,-7.726,1,3,0.612,0,0.27,0.0482,145107,18
Vic Dickenson,170688,R&B;,10.227668,0.743,0.51,0.958,114.919,-10.894,1,10,0.907,0.878,0.248,0.0398,153533,0
Erskine Hawkins,170690,Jazz,0.25,0.575,0.155,0.766,149.513,-15.211,1,10,0.89,0.309,0.163,0.0512,195760,2
Lydia Lunch,171150,Pop/Rock,1637.320143,0.215,0.912,0.207,137.43,-6.216,1,9,0.018,0.703,0.121,0.0666,326040,33
Dodgy,172205,Pop/Rock,28712.58764,0.578,0.967,0.736,111.735,-6.02,1,0,0.00111,0.000569,0.34,0.0604,241307,52
Joey Ramone,173487,Pop/Rock,1491.277808,0.422,0.878,0.496,84.044,-4.863,1,5,0.00935,0.332,0.201,0.0442,143360,54
Rita Marley,173988,Reggae,20.180448,0.791,0.43,0.716,89.519,-11.316,1,2,0.0312,0.000189,0.0476,0.068,265627,52
Tuxedomoon,174132,Pop/Rock,814.211524,0.649,0.175,0.401,104.113,-16.364,1,0,0.652,0.0012,0.139,0.0404,210040,27
Elmo & Patsy,175291,Country,356.869144,0.781,0.53,0.817,110.157,-14.848,1,4,0.227,0,0.106,0.0685,206360,32
Unearth,175379,Pop/Rock,181544.852,0.219,0.921,0.535,166.307,-5.663,1,7,0.0000137,0.0515,0.123,0.0787,217133,45
Ruth Cameron,176083,Jazz,1.367486,0.537,0.178,0.299,125.649,-12.223,0,0,0.94,0.0000883,0.115,0.0464,292973,48
Elisa,176256,Pop/Rock,31895.1662,0.521,0.956,0.801,158.023,-5.44,1,1,0.0022,0.00683,0.0998,0.0367,295200,40
Fischerspooner,178051,Electronic,31061.20435,0.607,0.734,0.569,147.941,-7.622,1,10,0.0906,0.812,0.0925,0.0445,288307,55
Eloy,178143,Pop/Rock,2501.802575,0.164,0.594,0.198,82.122,-11.36,1,0,0.00228,0.398,0.136,0.0352,701960,41
Elizabeth Fraser,178166,Pop/Rock,2501.802575,0.167,0.117,0.0328,86.378,-20.316,1,7,0.869,0.928,0.112,0.0374,273933,50
Jane Child,178345,Pop/Rock,7573.651354,0.708,0.681,0.814,111.574,-11.226,1,1,0.0152,0.0000343,0.0373,0.0422,247840,51
Egg Hunt,178371,Pop/Rock,0,0.29,0.922,0.512,155.68,-6.058,1,8,0.0317,0.00696,0.0602,0.0926,168600,23
The Edge,178549,Pop/Rock,185.58875,0.5745,0.586,0.548,117.3445,-13.9205,1,11,0.716,0.8595,0.0783,0.0353,312926.5,41
Ultra Vivid Scene,178621,Pop/Rock,2624.675418,0.436,0.887,0.482,155.35,-8.038,1,4,0.0104,0.902,0.0457,0.0367,249853,31
Jawbox,178906,Pop/Rock,19675.59783,0.287,0.914,0.173,95.02,-6.056,1,3,0.0457,0.469,0.376,0.058,279267,37
Fred Eaglesmith,179105,Folk,1878.605518,0.727,0.11,0.291,130.042,-13.814,1,7,0.905,0.000102,0.104,0.0519,311373,49
Edie Brickell,179191,Pop/Rock,3254.640702,0.562,0.314,0.571,166.847,-15.213,0,10,0.44,0.000011,0.106,0.0298,189827,34
David Johansen,181329,Pop/Rock,555.556851,0.632,0.782,0.969,121.58,-7.525,1,0,0.0323,0.0828,0.0755,0.0666,240893,30
The Fugitives,183715,Pop/Rock,0,0.71,0.486,0.941,157.823,-10.213,1,7,0.569,0.000749,0.0702,0.0551,165853,32
U.K. Subs,184267,Pop/Rock,3753.701177,0.678,0.876,0.96,119.166,-6.017,1,2,0.0273,2.00E-06,0.0741,0.0322,117360,29
Greater Vision,184451,Religious,17.44901,0.703,0.653,0.869,115.896,-7.979,1,6,0.439,0,0.305,0.0297,202747,34
Unsane,184471,Pop/Rock,37798.21528,0.33,0.933,0.38,124.021,-6.988,1,4,1.41E-06,0.853,0.123,0.0775,162000,45
Flora Purim,184637,Latin,54.012524,0.423,0.613,0.879,100.792,-8.962,0,5,0.765,0,0.736,0.0777,125333,27
Green Jelly,185543,Pop/Rock,6873.210286,0.449,0.95,0.339,144.469,-4.978,1,7,0.0115,0.0000366,0.514,0.225,353640,48
Voivod,186096,Pop/Rock,23849.15795,0.342,0.888,0.195,126.69,-11.883,1,2,0.000175,0.46,0.139,0.0463,330400,30
Deadsy,186440,Pop/Rock,130838.3016,0.523,0.933,0.677,100.958,-5.223,1,9,0.000162,0.00643,0.151,0.0917,192933,40
Dos,186481,Pop/Rock,2809.194974,0.574,0.499,0.5175,120.7685,-8.7135,1,9,0.4645,2.67E-06,0.196,0.184,234100,43.5
Mae,186545,Pop/Rock,0,0.554,0.82,0.372,120.893,-6.156,1,7,0.114,1.87E-06,0.204,0.0486,258107,44
Funeral for a Friend,187422,Pop/Rock,106262.9818,0.478,0.788,0.291,103.218,-4.053,1,4,0.000607,0,0.194,0.0325,217693,36
Dori Caymmi,188843,Latin,2.853771,0.417,0.098,0.207,121.199,-15.631,0,4,0.923,0.0017,0.131,0.0372,194960,21
John Taylor,189831,Jazz,68.159697,0.372,0.168,0.195,96.074,-22.966,1,5,0.738,0.729,0.0917,0.0319,465133,42
John Tesh,190012,New Age,2700.416323,0.282,0.195,0.137,72.498,-11.952,1,9,0.962,0.882,0.103,0.0281,181973,39
Frederick Knight,190531,R&B;,6.577009,0.791,0.286,0.872,96.741,-14.283,1,7,0.364,0.0121,0.0938,0.0364,198693,34
Eric Tingstad,190550,R&B;,6.577009,0.5145,0.233,0.251,104.5215,-15.415,1,9,0.918,0.951,0.1034,0.02945,294066.5,30
Madball,192338,Pop/Rock,0,0.353,0.887,0.341,99.823,-10.146,1,8,0.000721,0.00212,0.361,0.0881,206093,41
Gregory Abbott,193025,R&B;,144.541862,0.787,0.474,0.826,94.995,-10.384,0,11,0.523,0,0.235,0.0265,245413,54
The Maddox Brothers & Rose,193160,Country,0.796875,0.613,0.816,0.864,126.611,-6.195,1,1,0.0512,0.000013,0.172,0.0439,131773,3
Emperor,193342,Pop/Rock,33910.43322,0.146,0.947,0.0891,104.353,-5.708,1,0,0.0000768,0.905,0.185,0.0838,360840,44
Warne Marsh,193802,Jazz,0.818612,0.619,0.114,0.626,107.233,-21.206,0,5,0.803,0.444,0.0831,0.0391,264973,10
Geggy Tah,194039,Pop/Rock,10053.97695,0.811,0.721,0.514,110.433,-8.952,1,0,0.0272,0.00258,0.122,0.0437,274000,38
Dorothy Norwood,195368,Religious,0,0.444,0.967,0.32,163.538,-6.466,1,0,0.508,0,0.557,0.235,190267,30
The Flying Luttenbachers,196254,Jazz,11264.37893,0.334,0.539,0.175,83.444,-10.01,0,1,0.00625,0.721,0.401,0.159,66333,44
Cassandra Wilson,197460,Vocal,748.247217,0.401,0.0517,0.0405,111.973,-21.553,1,10,0.869,0.259,0.217,0.0347,301200,52
Gene Loves Jezebel,197475,Pop/Rock,7259.488241,0.565,0.73,0.692,111.563,-12.817,0,11,0.0441,0,0.128,0.04,233400,43
The Dream Syndicate,198302,Pop/Rock,2299.890966,0.309,0.918,0.576,117.399,-6.762,1,7,0.00039,0.83,0.518,0.0382,212307,28
Halifax,199089,Pop/Rock,63509.94032,0.365,0.962,0.564,101.223,-1.847,0,3,0.000401,0,0.262,0.0813,192267,43
Johnny "Hammond" Smith,200322,Jazz,0.568434,0.674,0.565,0.835,105.086,-14.085,1,2,0.266,0.0238,0.0796,0.0365,319693,37
Erma Franklin,200448,R&B;,0,0.467,0.783,0.591,160.841,-5.207,1,8,0.139,0.0214,0.08,0.0528,157267,53
Lenny Welch,201022,Pop/Rock,5.537725,0.422,0.158,0.308,30.946,-12.79,1,8,0.855,0,0.117,0.0277,173960,22
Destruction,201593,Pop/Rock,15387.97339,0.161,0.976,0.241,173.229,-8.428,0,11,3.48E-06,0.446,0.0915,0.0913,276107,31
Vickie Winans,201667,Religious,0,0.426,0.646,0.821,205.703,-11.033,1,9,0.101,0,0.358,0.132,337093,37
General Public,201958,Pop/Rock,4.081708,0.564,0.858,0.847,89.911,-11.259,1,0,0.338,0.181,0.317,0.0378,218160,51
Charles & Eddie,202089,R&B;,3072.02967,0.547,0.538,0.718,202.409,-11.39,0,11,0.473,0,0.0369,0.0567,279600,50
Johnny Mandel,202554,Jazz,0,0.596,0.225,0.49,115.179,-14.417,0,11,0.734,0,0.112,0.031,172400,39
VerÃ³nica Castro,203670,Latin,0,0.415,0.781,0.873,191.835,-8.895,1,9,0.17,0,0.04,0.283,139703,26
Johnny Shines,204714,Blues,0.677642,0.499,0.132,0.362,89.165,-17.278,0,4,0.852,0.00108,0.0621,0.0403,238440,27
Charles Earland,204850,Jazz,2.014356,0.679,0.841,0.96,114.593,-8.455,0,10,0.102,0.0246,0.413,0.0507,375027,33
Tullycraft,205520,Pop/Rock,12493.06265,0.497,0.548,0.6,137.224,-12.384,1,0,0.43,0.148,0.119,0.0669,183440,44
DeVotchKa,207290,Pop/Rock,69157.22846,0.617,0.336,0.0393,103.87,-10.661,0,4,0.862,0.11,0.417,0.0363,419680,45
Dub Pistols,207360,Electronic,10270.18718,0.808,0.869,0.959,123.545,-9.648,1,9,0.0181,0.0625,0.194,0.0709,214367,39
Charlie Feathers,207735,Pop/Rock,3.750512,0.637,0.626,0.655,93.447,-7.332,1,11,0.0246,0.00608,0.295,0.102,181293,47
Jane Siberry,208303,Pop/Rock,2745.62075,0.449,0.304,0.136,78.878,-12.801,1,0,0.541,0.000152,0.105,0.0327,336106,37
Vetiver,208893,Pop/Rock,1580.268454,0.713,0.476,0.575,113.037,-8.756,1,9,0.708,0.565,0.265,0.0291,268360,43
Lou Ann Barton,210142,Blues,166.60943,0.629,0.471,0.814,121.039,-11.197,1,1,0.314,5.91E-06,0.0936,0.0304,236027,33
Wesley Willis,210276,Pop/Rock,33.627101,0.701,0.556,0.667,170.142,-11.861,1,3,0.07,0.000173,0.104,0.0373,146760,39
Los Tres,210430,Pop/Rock,911.703958,0.548,0.495,0.502,121.288,-7.736,1,9,0.539,3.01E-06,0.174,0.0325,272520,58
Jamie Cullum,211578,Pop/Rock,40930.62628,0.621,0.31,0.387,96.497,-11.109,1,5,0.834,0.0000614,0.102,0.0276,307960,43
Joey McIntyre,213273,Pop/Rock,0,0.629,0.553,0.285,130.115,-5.773,1,2,0.0249,0,0.141,0.0297,227400,42
U.K.,214383,Pop/Rock,554.675976,0.519,0.604,0.768,153.644,-11.011,0,4,0.218,0.0000566,0.222,0.0581,334040,36
John Abercrombie,214546,Jazz,104.352945,0.37,0.2632,0.3864,129.2615,-20.4215,1,9,0.514,0.563,0.08465,0.035,594387,38.5
Violeta Parra,215803,R&B;,12731.43864,0.614,0.185,0.176,130.009,-15.214,0,4,0.988,0.0144,0.105,0.067,250520,38
Life Without Buildings,217994,Pop/Rock,6377.88554,0.515,0.758,0.677,118.411,-8.404,1,2,0.24,0.000947,0.144,0.0472,323973,39
Horace Andy,218885,Reggae,15.132024,0.818,0.475,0.724,78.496,-11.088,0,9,0.367,9.14E-06,0.0524,0.17,181394,56
I-Roy,219334,Reggae,94.033175,0.723,0.645,0.781,129.904,-7.997,0,9,0.293,0.00092,0.164,0.0662,500733,32
Vision of Disorder,219966,Pop/Rock,202326.9548,0.248,0.881,0.347,102.913,-5.147,0,5,0.0000476,0.0000372,0.101,0.076,246467,43
Vitalic,220024,Electronic,103.213546,0.63,0.918,0.485,126.322,-5.052,0,10,0.000325,0.626,0.103,0.0412,234240,42
Hortense Ellis,220967,Country,6.045381,0.861,0.553,0.968,81.134,-11.519,1,1,0.403,0.00274,0.261,0.0983,199307,32
John Handy,221660,Jazz,20.456907,0.794,0.765,0.769,131.959,-7.209,0,7,0.19,0.825,0.0769,0.0547,417960,35
UNKLE,221803,Electronic,23407.63137,0.37,0.5895,0.147,102.0025,-8.445,1,9,0.0769,0.0331,0.1185,0.0437,454586.5,53
Dead Meadow,223523,Pop/Rock,44614.89149,0.365,0.632,0.289,129.545,-6.574,1,11,0.444,0.708,0.127,0.0303,452747,41
Jeff Golub,225178,Pop/Rock,32847.18547,0.639,0.637,0.601,171.96,-6.917,0,1,0.689,0.000394,0.102,0.0642,298827,43
Lizz Wright,225607,Jazz,691.402021,0.584,0.216,0.151,106.755,-15.301,1,7,0.873,0.000868,0.109,0.0415,210520,42
John Entwistle,226331,Pop/Rock,1.367041,0.306,0.776,0.265,132.969,-7.47,1,9,0.00717,0.834,0.0767,0.0714,255160,23
Vivian Green,226420,R&B;,1898.33827,0.692,0.562,0.504,122.937,-6.034,0,6,0.0973,0,0.304,0.0924,196373,45
John Gorka,227487,Folk,1616.703607,0.601,0.0557,0.206,137.386,-18.226,0,0,0.914,0.0000105,0.101,0.0368,256560,33
Jobriath,228889,Pop/Rock,367.528381,0.315,0.619,0.652,187.417,-6.348,1,4,0.0471,0.36,0.274,0.0326,218040,31
Howard Stern,230105,Comedy/Spoken,90.374532,0.527,0.957,0.346,139.992,-5.459,0,1,0.0000296,0.53,0.293,0.0826,234107,40
The Wannadies,231225,Pop/Rock,8024.254121,0.326,0.373,0.277,144.812,-8.447,1,2,0.00481,0,0.0731,0.0384,170573,44
Debbie Harry,234844,Pop/Rock,445.832682,0.633,0.606,0.785,97.264,-11.938,1,0,0.241,0.0000193,0.07,0.0306,314360,22
Leif Garrett,235923,Pop/Rock,295.82919,0.689,0.584,0.837,127.132,-13.957,0,11,0.0319,0.00275,0.327,0.0314,196440,42
Denis Leary,238245,Comedy/Spoken,1.799466,0.378,0.664,0.649,172.866,-10.652,1,2,0.554,0,0.154,0.249,266173,48
Delta 5,238297,Pop/Rock,3046.638011,0.871,0.61,0.788,134.507,-7.565,1,7,0.0307,0.000203,0.0674,0.239,193373,52
Johnny Kidd & the Pirates,239961,Pop/Rock,19.907567,0.766,0.579,0.755,125.206,-9.722,1,9,0.179,0.0000125,0.264,0.0385,141960,46
Johnny "Big Moose" Walker,240009,Blues,1.712685,0.472,0.386,0.435,184.853,-13.596,1,5,0.541,0.0000989,0.192,0.0491,256467,29
Dennis DeYoung,241635,Pop/Rock,1410.275778,0.571,0.634,0.328,106.784,-6.146,1,2,0.383,0.00001,0.313,0.0246,368800,39
The Rockets,241724,Pop/Rock,1387.396351,0.589,0.912,0.667,93.207,-7.123,1,9,0.232,0.0497,0.0739,0.0781,195976,42
Demon,242343,Pop/Rock,142328.7321,0.516,0.962,0.62,131.818,-2.528,0,2,0.194,0.0142,0.559,0.0893,198427,37
Razorlight,242578,Pop/Rock,79017.89075,0.602,0.533,0.689,95.288,-3.784,0,1,0.0519,0.000058,0.264,0.0243,205307,41
Wayne Hancock,243418,Country,1413.606259,0.603,0.293,0.556,135.169,-12.984,1,4,0.618,1.18E-06,0.109,0.0312,222467,43
Liquid,243933,R&B;,26.496173,0.653,0.904,0.391,135.073,-7.637,0,9,0.155,0.782,0.116,0.037,267307,53
Samiam,244073,Pop/Rock,4919.110177,0.299,0.86,0.246,117.266,-8.668,1,0,0.00207,0.00373,0.368,0.0618,331107,34
Dennis Coffey,244254,Pop/Rock,4919.110177,0.636,0.43,0.526,81.983,-11.356,0,7,0.399,0.53,0.137,0.0495,441771,32
Wendy & Lisa,244537,Pop/Rock,792.897104,0.661,0.8,0.879,119.159,-9.244,1,6,0.0897,0.000152,0.0535,0.0359,301907,28
Rodney Dangerfield,245292,Comedy/Spoken,0.25,0.498,0.736,0.242,83.932,-14.779,1,5,0.812,0,0.565,0.95,1171360,23
Liquid Tension Experiment,245513,Pop/Rock,12517.95038,0.3545,0.9295,0.6095,141.227,-4.0355,1,7,0.0003295,0.68,0.3565,0.07115,465713.5,45.5
Les Nubians,246127,R&B;,550.008076,0.805,0.495,0.828,86.21,-7.42,1,5,0.369,0.00131,0.238,0.0708,294960,42
Lenny White,246487,Jazz,93.066312,0.797,0.656,0.962,119.456,-8.619,1,2,0.054,0.00205,0.131,0.0587,217453,29
Derrick Morgan,246768,Reggae,0,0.839,0.529,0.968,131.828,-9.429,1,0,0.397,0.0625,0.0802,0.172,189773,35
Sammi Smith,246947,Vocal,10.974319,0.559,0.35,0.413,78.035,-12.01,1,8,0.605,0.000443,0.102,0.0245,155533,52
Roberto Torres,247004,Latin,0,0.682,0.521,0.832,92.728,-11.434,0,9,0.549,1.63E-06,0.0311,0.249,420333,53
Lisa Lisa,247824,R&B;,7094.102136,0.844,0.647,0.58,115.164,-9.248,1,7,0.0405,0.132,0.106,0.0877,404213,53
Love Battery,247963,Pop/Rock,1491.29968,0.634,0.91,0.817,103.399,-8.332,1,2,0.171,0.00321,0.102,0.0289,268467,44
Lisandro Meza,248885,Latin,0,0.619,0.526,0.872,92.174,-10.491,0,5,0.192,0,0.0591,0.0991,227573,52
White Town,250798,Electronic,6819.340499,0.815,0.605,0.795,102.643,-9.118,0,5,0.033,0.684,0.114,0.0368,259893,64
Pedro the Lion,251033,Pop/Rock,5121.301197,0.765,0.537,0.281,104.75,-11.547,1,2,0.625,0.182,0.114,0.0382,242432,35
Pee Wee Crayton,251210,Blues,0.740339,0.619,0.839,0.743,162.385,-10.204,1,9,0.265,0.00363,0.0789,0.416,173000,26
Junior Byles,251474,Reggae,0,0.87,0.591,0.901,139.597,-8.342,1,1,0.273,0.000218,0.115,0.0721,173133,41
Joi,251851,R&B;,148.168555,0.593,0.593,0.161,73.609,-8.443,1,10,0.299,0.001,0.308,0.193,209667,54
Wayne Smith,251925,Reggae,393.111801,0.826,0.508,0.91,81.564,-8.713,1,2,0.148,0,0.124,0.0798,247800,50
Diana King,252315,Reggae,7802.564255,0.714,0.825,0.751,94.074,-5.447,0,11,0.0128,0.000569,0.049,0.0751,258560,60
Junior Senior,253137,Pop/Rock,9344.19556,0.755,0.895,0.844,118.871,-2.619,1,9,0.0507,0.0737,0.222,0.0883,181907,61
Jon Lucien,254535,Vocal,102.20345,0.625,0.558,0.929,97.497,-10.997,0,1,0.79,0.00469,0.128,0.0497,146720,32
RÃ³isÃ­n Murphy,255051,Pop/Rock,480.740627,0.822,0.655,0.518,106.977,-8.316,1,9,0.205,0.000535,0.1,0.0363,215387,50
Pegboy,255704,Pop/Rock,9514.068386,0.376,0.936,0.612,95.359,-8.241,0,6,0.000452,1.85E-06,0.159,0.0676,237907,35
Department S,256557,Pop/Rock,527.779788,0.488,0.744,0.759,149.43,-13.597,0,9,0.00201,0.00831,0.312,0.0455,186773,39
Van der Graaf Generator,257544,Pop/Rock,555.94141,0.142,0.431,0.307,79.006,-10.573,1,0,0.108,0.0025,0.048,0.0355,385467,37
Dillinger Four,258567,Pop/Rock,53321.72711,0.211,0.956,0.269,180.269,-4.588,1,2,0.00125,0.00293,0.102,0.29,140333,35
Arrow,259270,International,2.751461,0.716,0.708,0.961,122.125,-12.743,0,5,0.37,0.00299,0.159,0.0639,258667,51
Let's Active,259561,Pop/Rock,1445.490589,0.477,0.845,0.832,138.006,-11.276,1,4,0.000093,0.0159,0.108,0.0448,173787,30
Life of Agony,261087,Pop/Rock,29689.44,0.258,0.928,0.353,163.58,-5.098,1,2,0.0017,0.0034,0.375,0.106,114680,44
Pete Droge,261623,Pop/Rock,2348.390151,0.419,0.734,0.729,130.783,-7.841,1,7,0.00357,0.0000232,0.243,0.0294,214333,36
Jeffrey Lewis,263995,Folk,1413.00796,0.403,0.299,0.114,166.102,-14.448,0,4,0.874,0.735,0.0837,0.0598,307293,39
Josef K,266534,Pop/Rock,2663.957461,0.404,0.716,0.475,100.361,-6.521,0,4,0.00933,0.329,0.149,0.0256,210533,30
Livingston Taylor,266952,Vocal,2.228208,0.604,0.33,0.745,95.275,-15.687,1,5,0.649,0,0.0996,0.0326,188093,30
Luna,268990,Pop/Rock,6573.265647,0.58,0.454,0.612,93.906,-10.877,1,7,0.0381,0.714,0.108,0.0285,400747,42
Maria Rita,270243,Latin,4.949081,0.691,0.805,0.866,142.503,-6.81,0,2,0.59,0,0.0975,0.0947,301427,65
Peter Knight,272713,Vocal,0.636719,0.173,0.388,0.17,154.365,-10.616,0,4,0.201,0.123,0.338,0.0311,272533,27
Robby Krieger,275991,Jazz,49.537017,0.596,0.921,0.232,139.969,-2.5,0,11,0.0049,0.00019,0.536,0.074,301987,55
Josh Kelley,277059,Pop/Rock,23752.80121,0.546,0.852,0.831,96.907,-5.058,1,9,0.0128,0,0.128,0.0365,225600,42
Roachford,277496,Pop/Rock,831.407567,0.663,0.798,0.733,125.598,-10.879,0,10,0.0971,0,0.277,0.0451,228467,47
Josh Rouse,279315,Pop/Rock,21973.16723,0.562,0.463,0.271,81.03,-11.399,1,11,0.32,0.0837,0.236,0.0293,228947,47
Howard Tate,280445,R&B;,5.854154,0.517,0.464,0.61,163.688,-7.624,1,10,0.375,0.0237,0.162,0.0315,224760,42
Jill Sobule,280692,Pop/Rock,8148.906486,0.524,0.799,0.55,115.197,-7.808,1,7,0.0000169,0.00436,0.249,0.0362,187533,41
Lone Justice,280960,Pop/Rock,2697.687284,0.608,0.653,0.956,124.662,-11.662,1,2,0.0417,1.64E-06,0.962,0.0276,205333,33
Mark Harris,281564,Religious,0,0.455,0.636,0.279,136.062,-5.546,1,10,0.0689,0,0.108,0.0306,215249,39
Marion Meadows,281953,Jazz,105.894571,0.74,0.581,0.602,99.96,-7.692,0,9,0.344,0.013,0.118,0.0304,256227,49
Platinum Blonde,286518,Pop/Rock,1672.651237,0.647,0.895,0.742,145.327,-1.987,0,1,0.0648,0.00314,0.684,0.0716,243800,44
Jessica Andrews,286530,Country,22671.62252,0.463,0.674,0.259,84.039,-5.422,1,7,0.0115,0,0.123,0.0319,255234,55
Play,286639,Pop/Rock,22413.43635,0.775,0.794,0.796,114.128,-3.277,1,4,0.105,0.00225,0.522,0.0282,220600,37
Robert Randolph & the Family Band,286660,Pop/Rock,22413.43635,0.7,0.92,0.747,82.226,-2.977,1,1,0.232,5.05E-06,0.242,0.165,210440,44
Sam Kinison,287092,Comedy/Spoken,1.489573,0.455,0.761,0.679,98.618,-13.483,1,9,0.01,0.00603,0.663,0.0455,265507,29
Saint Vitus,287259,Pop/Rock,7856.320651,0.222,0.341,0.125,74.012,-15.308,1,8,0.506,0.00026,0.116,0.0287,413478,35
Louis Jordan,287604,Jazz,0.648068,0.721,0.269,0.582,117.132,-14.902,0,10,0.352,0,0.142,0.0772,198173,35
Saigon Kick,289058,Pop/Rock,8225.168008,0.576,0.449,0.0552,129.323,-8.764,0,1,0.085,0,0.119,0.0287,264173,52
Sam the Sham & the Pharaohs,289177,Pop/Rock,800.532676,0.582,0.575,0.558,140.601,-11.89,1,7,0.713,3.66E-06,0.151,0.0529,140867,55
Richard Ashcroft,290853,Pop/Rock,50764.99606,0.475,0.591,0.123,91.609,-7.854,0,9,0.0776,0.0549,0.109,0.0374,533013,52
Rossington Collins Band,293448,Pop/Rock,819.923841,0.604,0.552,0.757,124.917,-9.458,1,0,0.22,0.0262,0.139,0.0343,236200,43
Linda Eder,295976,Vocal,25.357366,0.456,0.384,0.469,110.683,-10.433,0,1,0.807,0,0.197,0.0586,308440,38
Lionel Cartwright,296601,Country,0,0.692,0.425,0.513,120.51,-13.738,1,8,0.308,8.39E-06,0.078,0.0684,202133,26
